city_id,year,crime_count,unemployment_rate,police_per_capita,median_income,population,temperature
8,2016,95,4.70355174737906,2.367081744425502,86.00673895008968,7.235405500651959,74.36991420107381
8,2017,96,6.3144535250582265,3.071438197385338,64.99202447073901,7.235405500651959,68.03027410557047
8,2018,105,7.04790662743835,2.196451277688927,100.42501816327206,7.235405500651959,59.30958114617259
8,2019,100,5.608223045478319,1.7342385587483455,62.776997238345956,7.235405500651959,43.674304071232655
9,2010,183,11.846045589226899,1.946752203395894,66.76625941574797,22.622516820460273,61.1001562875854
9,2011,117,8.437929778107573,2.2124394245265493,97.03312796053092,22.622516820460273,58.87426224959806
9,2012,122,6.009436769687591,2.2027040249409233,42.36324663150441,22.622516820460273,59.34189054323449
9,2013,153,10.528552215105147,2.1720187261748127,75.88563183890037,22.622516820460273,76.2199429100345
9,2014,105,3.0,2.744113265508232,30.005746818945532,22.622516820460273,65.7905354826515
9,2015,149,10.302681298781986,1.8130453147665484,72.49337587034066,22.622516820460273,58.921795541596936
9,2016,144,10.153917564806827,2.774091606575124,95.01941938708771,22.622516820460273,74.36991420107381
9,2017,210,12.134948781690582,1.0,87.35974862314121,22.622516820460273,68.03027410557047
9,2018,112,7.4848235421707825,2.8015036324683016,54.711692527908085,22.622516820460273,59.30958114617259
9,2019,97,9.81836378638817,3.4685861845387627,72.61283142837519,22.622516820460273,43.674304071232655
10,2010,79,8.179049063047069,3.3713072259949377,62.19438581726398,7.75260556748702,61.1001562875854
10,2011,116,8.549626372356286,1.3611048843808387,67.66979564829795,7.75260556748702,58.87426224959806
10,2012,63,4.506196835094846,3.3221502696120195,60.4949498753148,7.75260556748702,59.34189054323449
10,2013,119,10.762806933271563,3.004682093755289,60.42728700502397,7.75260556748702,76.2199429100345
10,2014,119,7.85276188664287,1.0,47.67476766573302,7.75260556748702,65.7905354826515
10,2015,70,3.8534409545303916,1.5102951623744514,57.378396601775385,7.75260556748702,58.921795541596936
10,2016,79,6.739390073653775,4.483563800843563,35.027704005790895,7.75260556748702,74.36991420107381
10,2017,55,3.0,2.945070840420954,62.443902919535475,7.75260556748702,68.03027410557047
10,2018,79,3.0,1.2243970716217258,36.12019299534951,7.75260556748702,59.30958114617259
10,2019,100,4.629320446626958,1.0,30.0,7.75260556748702,43.674304071232655
11,2010,72,8.811974517618818,1.0,54.0045649928402,14.7533163932052,61.1001562875854
11,2011,62,10.244478820618781,1.5213396545357898,63.01690255347288,14.7533163932052,58.87426224959806
11,2012,27,4.824519704733739,3.8338642643237755,59.33441413230707,14.7533163932052,59.34189054323449
11,2013,51,6.095204695212301,3.550780262335185,30.0,14.7533163932052,76.2199429100345
11,2014,35,7.479080649390964,2.5531143451321094,98.22209169184353,14.7533163932052,65.7905354826515
11,2015,50,6.833992785194597,2.97729100399481,41.27825964280488,14.7533163932052,58.921795541596936
11,2016,45,7.49041446098253,3.6959945243171877,68.08113474749712,14.7533163932052,74.36991420107381
11,2017,27,3.9623610130210505,3.3661082080232485,88.54612181438105,14.7533163932052,68.03027410557047
11,2018,47,8.369294044567681,2.160174861561403,82.7713249873529,14.7533163932052,59.30958114617259
11,2019,27,6.478338750156,3.5870408814678303,62.395080514801435,14.7533163932052,43.674304071232655
12,2010,46,5.859260396685475,2.155342901105413,115.57038515649481,9.245204151378383,61.1001562875854
12,2011,84,8.580296605537212,1.7710236523453902,46.92124198667125,9.245204151378383,58.87426224959806
12,2012,77,7.64694294155371,2.203490703437757,52.02224836259119,9.245204151378383,59.34189054323449
12,2013,74,8.149780917152016,2.881213743411214,51.36394510539201,9.245204151378383,76.2199429100345
12,2014,48,6.546088951707229,2.496333785393095,109.19420535932701,9.245204151378383,65.7905354826515
12,2015,61,10.693617416991248,3.420863066296629,45.576498488450156,9.245204151378383,58.921795541596936
12,2016,66,6.178724331503841,2.728291627629091,86.85689312768926,9.245204151378383,74.36991420107381
12,2017,92,10.448598250077765,2.17509196713206,55.9229064202257,9.245204151378383,68.03027410557047
12,2018,74,6.236313185942699,2.5541046359590456,30.0,9.245204151378383,59.30958114617259
12,2019,73,8.69678689478901,1.4014974451917643,61.74774233473369,9.245204151378383,43.674304071232655
13,2010,22,4.444579731078393,3.7392871801488,66.12174486210395,1.8087266188760824,61.1001562875854
13,2011,22,3.0,2.3577581210369263,82.79973648142072,1.8087266188760824,58.87426224959806
13,2012,41,9.406043513846427,4.188330269186245,70.3957065283731,1.8087266188760824,59.34189054323449
13,2013,30,5.946854132539516,3.6485581618462124,74.59029313874419,1.8087266188760824,76.2199429100345
13,2014,43,9.016617819418554,3.5152650666198624,65.8150363370909,1.8087266188760824,65.7905354826515
13,2015,58,10.451339009494333,2.4907957411371315,30.0,1.8087266188760824,58.921795541596936
13,2016,35,5.129621233972831,1.7232692686687066,66.36983521507285,1.8087266188760824,74.36991420107381
13,2017,47,5.478185451690928,2.087095633315016,30.0,1.8087266188760824,68.03027410557047
13,2018,31,7.345305670774139,3.166796648759027,64.20568999277063,1.8087266188760824,59.30958114617259
13,2019,37,6.390490377805391,2.174139837991817,42.42928136266557,1.8087266188760824,43.674304071232655
14,2010,87,7.269472458600111,3.54189145013366,82.89859868946459,9.070678062947659,61.1001562875854
14,2011,106,9.308544331723034,2.6956980503228385,82.66063187172736,9.070678062947659,58.87426224959806
14,2012,79,4.598987922117609,3.4957566466915977,80.51926959730514,9.070678062947659,59.34189054323449
14,2013,129,6.747781827882618,2.1288544609820725,69.73566080380668,9.070678062947659,76.2199429100345
14,2014,154,10.112546768448356,2.571283211124907,62.33135117491538,9.070678062947659,65.7905354826515
14,2015,91,9.307196090007977,3.444157809483345,75.2137490641015,9.070678062947659,58.921795541596936
14,2016,177,9.389905585746869,1.3574675649191077,85.76601466598848,9.070678062947659,74.36991420107381
14,2017,124,5.392483708106438,2.685513119647055,30.0,9.070678062947659,68.03027410557047
14,2018,129,7.383817619768003,2.5064116900655375,71.35953214508726,9.070678062947659,59.30958114617259
14,2019,91,8.387501986240574,3.07429557965969,58.03531537306378,9.070678062947659,43.674304071232655
15,2010,62,8.191969133340365,3.797571276494237,67.15587244838775,3.5103504211238428,61.1001562875854
15,2011,80,5.502860193765311,2.083839764969808,46.533566776371835,3.5103504211238428,58.87426224959806
15,2012,66,9.835691969093627,2.2600924829412317,92.96544307025363,3.5103504211238428,59.34189054323449
15,2013,83,8.872848082940209,3.8883733030929895,66.07492769616705,3.5103504211238428,76.2199429100345
15,2014,58,4.271932488851807,2.077554571208078,86.37352167478443,3.5103504211238428,65.7905354826515
15,2015,92,8.87132985217719,2.3687489428994715,30.0,3.5103504211238428,58.921795541596936
15,2016,112,10.519158040215203,3.5348545445657757,43.15779891459573,3.5103504211238428,74.36991420107381
15,2017,81,6.094096165452731,1.903785613228115,57.83597002305752,3.5103504211238428,68.03027410557047
15,2018,65,6.792551819443758,3.34706991024499,56.9674236933484,3.5103504211238428,59.30958114617259
15,2019,60,10.526311024473985,2.571496515644882,79.35404446486604,3.5103504211238428,43.674304071232655
16,2010,278,3.3470567219099228,1.7190963315692191,67.00600274945141,16.415552123861815,61.1001562875854
16,2011,223,3.401322556315539,2.4699974593631624,59.135218449205446,16.415552123861815,58.87426224959806
16,2012,376,8.869933605759748,2.5295361418546163,62.13558348681484,16.415552123861815,59.34189054323449
16,2013,418,6.13096436138861,2.251203552618838,37.1415152142617,16.415552123861815,76.2199429100345
16,2014,273,3.0,1.6945901185440153,68.22586081885075,16.415552123861815,65.7905354826515
16,2015,221,3.0,3.179617780509918,30.84870954887913,16.415552123861815,58.921795541596936
16,2016,385,8.207720193442816,2.35325435184106,65.98329468357257,16.415552123861815,74.36991420107381
16,2017,457,11.1815414553924,3.013328050231164,64.3015084548119,16.415552123861815,68.03027410557047
16,2018,334,5.429629818180143,2.239160328761049,60.798654395586304,16.415552123861815,59.30958114617259
16,2019,208,5.273647703463028,3.5493831806331144,50.41785030306869,16.415552123861815,43.674304071232655
17,2010,464,5.783661970723677,2.179564479390571,54.08820946780382,41.03928649931284,61.1001562875854
17,2011,375,5.764129008886249,2.6231401892149604,67.55384502693263,41.03928649931284,58.87426224959806
17,2012,500,9.304562755720223,1.7040587267470015,82.03183279993486,41.03928649931284,59.34189054323449
17,2013,338,3.0,3.704210088315225,30.0,41.03928649931284,76.2199429100345
17,2014,317,7.669594914357148,3.8033887768420493,109.25752685208462,41.03928649931284,65.7905354826515
17,2015,500,11.561062074814082,3.5343215674525066,32.882756118729276,41.03928649931284,58.921795541596936
17,2016,500,8.776278869535442,2.9443242773753866,53.701604707115436,41.03928649931284,74.36991420107381
17,2017,422,6.7325301835894535,2.6169673012190247,83.83534577435026,41.03928649931284,68.03027410557047
17,2018,500,8.015072902508374,1.7783758257641171,36.83774900278911,41.03928649931284,59.30958114617259
17,2019,444,9.685312173682144,2.334400797332252,47.80415574692559,41.03928649931284,43.674304071232655
18,2010,133,5.379026266211415,2.5002342025536954,70.73952821136794,11.056922922437801,61.1001562875854
18,2011,126,3.1554690141120454,3.0311217451239485,38.94624160730929,11.056922922437801,58.87426224959806
18,2012,169,8.180828170972257,1.8507805300225275,102.29717907855967,11.056922922437801,59.34189054323449
18,2013,223,8.463782271822765,2.654402528522604,66.97907958123416,11.056922922437801,76.2199429100345
18,2014,139,5.026808951685111,3.2878977284879336,81.97409209640173,11.056922922437801,65.7905354826515
18,2015,196,7.671566895529242,2.6395194795105237,56.0367773152628,11.056922922437801,58.921795541596936
18,2016,143,4.789937039346929,3.997213827006811,51.62026687344709,11.056922922437801,74.36991420107381
18,2017,265,11.812718320520439,2.9543800849161364,68.46687829644435,11.056922922437801,68.03027410557047
18,2018,144,3.9777170134150275,1.9609631972551926,71.49513664879021,11.056922922437801,59.30958114617259
18,2019,144,7.109945673234997,2.565578667339143,86.56818781342983,11.056922922437801,43.674304071232655
19,2010,290,8.446308864685786,1.9470349590984817,50.60161183223012,17.66670141841173,61.1001562875854
19,2011,204,6.786424371540199,2.534878193576908,68.22832804566892,17.66670141841173,58.87426224959806
19,2012,208,6.375867123157354,2.253492561094006,47.63264156146475,17.66670141841173,59.34189054323449
19,2013,411,14.026595233353756,2.2118677118094605,88.18627991433581,17.66670141841173,76.2199429100345
19,2014,221,9.369468412718549,2.2148801077058713,107.96075263947664,17.66670141841173,65.7905354826515
19,2015,107,3.0,4.3498681490469,70.57491931610843,17.66670141841173,58.921795541596936
19,2016,237,9.872793817624705,3.9157512902477105,63.21117476206435,17.66670141841173,74.36991420107381
19,2017,277,8.10124122318807,1.7339350633124657,47.42804839850251,17.66670141841173,68.03027410557047
19,2018,161,5.022469006322558,2.7964614831975556,66.91023204721897,17.66670141841173,59.30958114617259
19,2019,119,3.0,2.958117583445682,54.53398133978503,17.66670141841173,43.674304071232655
20,2010,138,9.404649768735105,2.335760661504252,107.45428573076677,3.05978914076444,61.1001562875854
20,2011,175,11.102198614856194,2.5364840299866462,76.61435382307117,3.05978914076444,58.87426224959806
20,2012,117,3.9163400868192304,1.6825640232459174,35.2214711810012,3.05978914076444,59.34189054323449
20,2013,195,5.324835633071743,1.0,61.19810392461635,3.05978914076444,76.2199429100345
20,2014,169,7.385187267286712,1.1657906018108244,74.56183955444311,3.05978914076444,65.7905354826515
20,2015,117,7.488407005563234,4.451646538316468,43.366126439341414,3.05978914076444,58.921795541596936
20,2016,129,7.493667738875581,3.1415295440721005,79.59752954762267,3.05978914076444,74.36991420107381
20,2017,140,7.56167455282693,3.00883042853148,84.08560666296252,3.05978914076444,68.03027410557047
20,2018,134,4.742378028458023,1.78936143755655,44.448888388905026,3.05978914076444,59.30958114617259
20,2019,124,6.388066207355304,2.247144873963708,54.103653271158315,3.05978914076444,43.674304071232655
21,2010,85,4.833122011317726,2.5912738778914717,71.93933848688843,12.567179474860959,61.1001562875854
21,2011,144,8.42251317527987,2.343227570685332,31.67419495026961,12.567179474860959,58.87426224959806
21,2012,94,7.414842356964864,2.9174012487786722,91.44247784439528,12.567179474860959,59.34189054323449
21,2013,148,9.241209742146374,1.7505231617242873,76.96761295633496,12.567179474860959,76.2199429100345
21,2014,70,5.5815111123034225,3.3494013044924866,73.27373484088037,12.567179474860959,65.7905354826515
21,2015,87,3.3460663377782947,2.2573344685968397,69.75705109499766,12.567179474860959,58.921795541596936
21,2016,78,4.171453865768518,3.709299845931279,82.99755645713012,12.567179474860959,74.36991420107381
21,2017,128,6.323223936545453,1.0,71.61789156903933,12.567179474860959,68.03027410557047
21,2018,72,5.5774942299069785,4.001542238405035,65.0461183729598,12.567179474860959,59.30958114617259
21,2019,170,11.345383853580186,1.1264320138806703,46.411657436732405,12.567179474860959,43.674304071232655
22,2010,98,6.6180294213179405,3.20750892903631,30.0,8.259844693441337,61.1001562875854
22,2011,118,6.398877512883422,1.4979020240797225,53.138716592701904,8.259844693441337,58.87426224959806
22,2012,90,6.842339872550719,2.2066404531712864,53.076846405517514,8.259844693441337,59.34189054323449
22,2013,108,3.756345831115651,1.0,83.69915909536877,8.259844693441337,76.2199429100345
22,2014,85,5.5879123822701775,3.278667201120194,41.297806055522344,8.259844693441337,65.7905354826515
22,2015,86,7.66887217619914,2.8448998096463964,79.01063888427757,8.259844693441337,58.921795541596936
22,2016,207,10.649710548429706,1.39538445461921,52.144088165930846,8.259844693441337,74.36991420107381
22,2017,103,5.961566053689696,2.515964320523342,61.95005709635618,8.259844693441337,68.03027410557047
22,2018,74,4.800349120688763,2.205892632434443,90.87681126932449,8.259844693441337,59.30958114617259
22,2019,55,4.787853505998531,2.403446958193376,80.06837919208645,8.259844693441337,43.674304071232655
23,2010,41,4.253682265981439,2.8186506420192323,64.11029879666243,3.5446320646767076,61.1001562875854
23,2011,54,7.776587164111103,2.1891238975163256,70.31547927111335,3.5446320646767076,58.87426224959806
23,2012,44,3.0,3.0323602260764204,30.0,3.5446320646767076,59.34189054323449
23,2013,65,10.60688767657534,2.8263778318613713,53.14435305337538,3.5446320646767076,76.2199429100345
23,2014,35,3.0,2.4206835917931473,62.66973563320548,3.5446320646767076,65.7905354826515
23,2015,31,7.550701557105548,2.5090737547008186,115.5714111559113,3.5446320646767076,58.921795541596936
23,2016,73,10.493287464302359,3.0457210618312303,67.414987477246,3.5446320646767076,74.36991420107381
23,2017,49,7.607801163811648,3.176893957182344,51.87138176676551,3.5446320646767076,68.03027410557047
23,2018,47,7.314956287816278,2.066583621792199,83.38936319854105,3.5446320646767076,59.30958114617259
23,2019,48,8.476646442701735,2.1312829946620107,40.50896493299729,3.5446320646767076,43.674304071232655
24,2010,66,5.51900429188647,2.2963176195741384,30.0,2.297790312173106,61.1001562875854
24,2011,42,3.9984089258031523,2.392922486264531,80.45832254031004,2.297790312173106,58.87426224959806
24,2012,46,7.059320074657436,2.2234822268057752,89.68158312613178,2.297790312173106,59.34189054323449
24,2013,53,6.428154323235018,2.9727355047210273,51.20719876658859,2.297790312173106,76.2199429100345
24,2014,50,3.4708177199387507,1.3344710277428011,70.95781024249321,2.297790312173106,65.7905354826515
24,2015,61,9.067540106285408,4.062988655547713,70.98125709527672,2.297790312173106,58.921795541596936
24,2016,71,8.616770985034954,1.7490756503292093,88.10507539042598,2.297790312173106,74.36991420107381
24,2017,50,4.281145297566805,1.2625205856848862,58.95130938666513,2.297790312173106,68.03027410557047
24,2018,43,3.0,3.732680085871934,32.137227018084474,2.297790312173106,59.30958114617259
24,2019,42,6.387094979555243,2.3003409702367397,73.06655978233049,2.297790312173106,43.674304071232655
25,2010,431,9.047553867571441,1.9769803832053716,41.585250507853935,49.598578602054616,61.1001562875854
25,2011,325,7.193761650750287,2.612073367263645,56.054965466291044,49.598578602054616,58.87426224959806
25,2012,296,6.907964279172054,3.0158579795768587,47.831296511779826,49.598578602054616,59.34189054323449
25,2013,253,5.766489698776572,3.1199656566865928,93.51073899411543,49.598578602054616,76.2199429100345
25,2014,343,7.400091684849017,1.0306260265456892,108.86089773189414,49.598578602054616,65.7905354826515
25,2015,339,9.74513874051603,3.6368792590723515,51.92825737432466,49.598578602054616,58.921795541596936
25,2016,282,5.365025075023426,1.3431056591130668,114.93404872656758,49.598578602054616,74.36991420107381
25,2017,177,3.3490387151486996,3.984043243054013,60.05846201038451,49.598578602054616,68.03027410557047
25,2018,397,8.25380927141321,2.0064308061698486,59.623880429485745,49.598578602054616,59.30958114617259
25,2019,206,4.439876987474991,3.29666956577519,52.30753473672235,49.598578602054616,43.674304071232655
26,2010,90,3.3154365066815226,1.7829897686082927,69.18882921181915,9.767315744227325,61.1001562875854
26,2011,119,8.967690824193687,3.279050181616096,44.57663356382591,9.767315744227325,58.87426224959806
26,2012,129,7.98377730896908,2.1120737562306147,60.3412409777789,9.767315744227325,59.34189054323449
26,2013,68,4.519991168201914,2.7724742431442957,103.4373109531258,9.767315744227325,76.2199429100345
26,2014,128,9.131294493006182,3.453121948754354,64.25931460210144,9.767315744227325,65.7905354826515
26,2015,108,6.33092534819664,2.058146306253439,68.31590327715726,9.767315744227325,58.921795541596936
26,2016,151,10.316192226414477,4.030460416580589,53.48596122753761,9.767315744227325,74.36991420107381
26,2017,98,4.600738811565547,3.2090503435752566,30.0,9.767315744227325,68.03027410557047
26,2018,102,5.698630557907017,2.3913775768019843,82.31074631563186,9.767315744227325,59.30958114617259
26,2019,102,6.618861108275883,2.2123975973452934,66.17157276634637,9.767315744227325,43.674304071232655
27,2010,74,6.464902652336034,3.3460457630194873,58.92535970736037,7.904130068373098,61.1001562875854
27,2011,83,7.223115108302279,1.904951309980016,67.00296201294029,7.904130068373098,58.87426224959806
27,2012,142,8.387700556838503,1.0140429820802068,43.369978672874865,7.904130068373098,59.34189054323449
27,2013,87,6.461668233904543,2.55407957446312,53.381002488845866,7.904130068373098,76.2199429100345
27,2014,130,12.065303824144092,2.306142199041828,60.98558929839491,7.904130068373098,65.7905354826515
27,2015,63,7.378583907430987,2.5230552581561754,79.38022966315008,7.904130068373098,58.921795541596936
27,2016,81,6.86877250850685,3.0359446281877047,87.9080145705297,7.904130068373098,74.36991420107381
27,2017,84,5.973014566352058,1.9566916839084623,84.91349619413835,7.904130068373098,68.03027410557047
27,2018,76,11.75511945020267,3.909702639382621,96.15384173574324,7.904130068373098,59.30958114617259
27,2019,72,7.104795308998503,3.273998382598938,62.76351182235298,7.904130068373098,43.674304071232655
28,2010,87,5.824204272252536,2.5017294295711014,83.76799390485503,11.331909099420107,61.1001562875854
28,2011,83,5.4676987200198734,2.5429315993280235,35.62716271371892,11.331909099420107,58.87426224959806
28,2012,82,6.485058212202447,2.5695645422391653,75.93296050704508,11.331909099420107,59.34189054323449
28,2013,107,6.136141140041312,1.5712161437454275,64.10959674629753,11.331909099420107,76.2199429100345
28,2014,67,3.0,3.6303005377011672,67.7617368589793,11.331909099420107,65.7905354826515
28,2015,89,6.855702574312075,2.7797874348792906,43.104857183931955,11.331909099420107,58.921795541596936
28,2016,133,7.878972123006129,1.363371883468717,67.16775744456848,11.331909099420107,74.36991420107381
28,2017,100,8.57018571970029,1.9779108350677643,80.68164804951529,11.331909099420107,68.03027410557047
28,2018,115,10.402919132394786,1.7069001645383932,97.01937524721455,11.331909099420107,59.30958114617259
28,2019,95,11.550735859617914,2.5237776216882484,93.60072362905414,11.331909099420107,43.674304071232655
29,2010,143,11.901304960689757,2.7044478412554303,94.93052888489244,18.62742235873478,61.1001562875854
29,2011,138,8.19614489667164,1.9751606763993366,94.66286881543179,18.62742235873478,58.87426224959806
29,2012,120,4.332637208470302,2.6626905848739324,49.57434459545681,18.62742235873478,59.34189054323449
29,2013,164,9.15662313095634,3.0277213162107057,77.93541751005756,18.62742235873478,76.2199429100345
29,2014,187,7.937711160391893,1.2744340449065827,63.25890941784999,18.62742235873478,65.7905354826515
29,2015,123,7.876169396585829,3.129488742268481,85.98588381506345,18.62742235873478,58.921795541596936
29,2016,119,4.604021828755048,3.2403634720095864,47.6199508040619,18.62742235873478,74.36991420107381
29,2017,99,4.3312813144886295,2.7541774993807033,85.02578913459422,18.62742235873478,68.03027410557047
29,2018,128,7.167437416332391,2.469369446797737,55.70607560846371,18.62742235873478,59.30958114617259
29,2019,99,7.073359914854325,2.659780721858509,74.8844577873909,18.62742235873478,43.674304071232655
30,2010,220,8.53593522029524,1.0357189830829565,55.03606019237009,3.4791163336578492,61.1001562875854
30,2011,102,5.831646898782605,3.4352640291670387,84.86595158008852,3.4791163336578492,58.87426224959806
30,2012,180,9.552252900408252,1.6061797617656581,79.2803779798549,3.4791163336578492,59.34189054323449
30,2013,205,7.537950218717616,2.5135665395711415,71.55956182222633,3.4791163336578492,76.2199429100345
30,2014,131,6.7311756575444495,2.044573643137291,66.53633303054441,3.4791163336578492,65.7905354826515
