firm_id,year,patents,rd_intensity,firm_size,firm_age,industry,export_share,capital_intensity,hhi,subsidy
5,2015,0,7.2368260103405415,6.715211708659988,40,7,39.41649122813885,143.4449865264735,0.2895940557389149,1
5,2016,1,4.248152854768329,4.775594399294104,40,7,8.361445150225865,29.286785175445914,0.4056624165848919,0
5,2017,0,4.18761156669493,3.644130879675895,40,7,32.285679603484475,21.713269875235287,0.2788157003410736,1
5,2018,5,3.907628129542476,5.101170299068108,40,7,41.23847267774482,6.939412006824623,0.39808268648146905,1
5,2019,4,7.696208918749894,5.3366627143841265,40,7,5.035092460448851,44.67961470341539,0.49839219260194334,0
6,2012,10,3.21816780436352,4.635920465990223,5,3,23.270694191450264,81.11424441029949,0.05397074820688105,0
6,2013,0,3.0918461248325406,5.183312150185846,5,3,31.853031457258012,13.525868518785913,0.11307445338517805,0
6,2014,0,23.127300932521813,6.375761865616809,5,3,52.96342806012287,43.3845621456078,0.39426745854959955,0
6,2015,12,0.9959967730011248,7.506215945086861,5,3,60.034003480001495,82.96712815050897,0.06582590703233307,0
6,2016,31,5.599490269337872,5.789971118881125,5,3,46.748976517833995,39.64458398025271,0.13834020840762523,1
6,2017,6,1.2271499740672722,7.15546673931053,5,3,39.72835227974853,23.530857741170376,0.10897709818405095,0
6,2018,14,5.711714422369494,5.988428366350336,5,3,48.07822350366274,10.051902083469598,0.048559647476121126,0
6,2019,29,4.081391322476322,7.5503074113137885,5,3,33.150893108327914,22.78216892726558,0.5583346746177732,1
7,2012,9,5.96172725548485,5.451053486303217,1,4,9.266036969706864,37.38329454223363,0.018036178288708803,1
7,2013,13,10.041041711477268,5.792994897421186,1,4,29.858914575170154,45.44424316002166,0.1682887860692199,0
7,2014,0,4.2550365312629586,5.955650293239344,1,4,34.79420655110498,32.502939150162256,0.22443744447483607,0
7,2015,0,7.616623076009679,3.9629175134436467,1,4,33.75448880518731,18.435895824557395,0.4075565680024115,1
7,2016,16,7.92708639945449,5.066877788797897,1,4,57.577381895153344,17.730482819444347,0.3942866500534245,1
7,2017,0,15.040517655287928,4.1156818624317,1,4,23.667494873577684,41.48508480499003,0.8043554746368584,0
7,2018,9,8.780690153322688,5.184336720467937,1,4,42.5085257157908,25.475875326465097,0.2558206428297696,0
7,2019,0,1.7585103025624973,5.306122260223095,1,4,17.297455336455187,40.09247927291452,0.4958001357903187,0
8,2012,0,0.9607070678921548,3.9622469655148524,50,3,7.3612252349833,423.53602526421304,0.07453617227684144,0
8,2013,0,5.54559449775824,4.974259756330956,50,3,74.97695198221453,32.96770464114751,0.11600964493225173,1
8,2014,1,3.6882207328858976,5.651734813726082,50,3,25.482154115168093,34.160300519815124,0.1584611330654686,0
8,2015,11,10.264434596706774,6.463913505611206,50,3,17.185514727789236,16.829379103064387,0.26975822224461504,1
8,2016,2,6.213976385516531,7.5064790731961155,50,3,42.97415542807059,79.63689326106646,0.17521785587458394,0
8,2017,0,4.729843789358719,4.804643374474385,50,3,44.19242389476175,21.08140706116622,0.3972074421931988,0
8,2018,0,2.2293572250949687,4.557050106055197,50,3,39.47894399069165,9.253045782520298,0.22489675985531318,0
8,2019,0,15.57729960995472,5.8069809087383,50,3,10.074098239671695,4.495786521211012,0.28407320280075604,1
9,2012,0,3.5785252831644976,7.0881422411445705,17,6,55.59334963011305,58.98809277336168,0.397383300480584,0
9,2013,10,6.1487568510086685,5.93466541470492,17,6,61.67550680299809,88.07922477200495,0.3083348766085986,0
9,2014,2,2.0193350465155646,4.69359476704371,17,6,48.35990331191623,54.683498598877385,0.2272142594208562,0
9,2015,5,4.962923142919905,4.074171708809024,17,6,36.7256144142965,5.122585932985519,0.17576114561431505,0
9,2016,0,9.490649189620836,5.768763412508109,17,6,36.87979539934964,24.979259980678812,0.4346026709995471,0
9,2017,3,1.1021418765720563,5.429378656303439,17,6,63.2441049262717,50.421953203621705,0.1222523621977498,0
9,2018,35,17.99742860564733,5.764551306541667,17,6,8.032164977954114,8.34876949729523,0.08465268130972214,0
9,2019,0,7.383918916431382,4.431234294155297,17,6,16.10665831184299,43.42324076382576,0.16653229708662803,1
10,2012,20,16.506910823398783,3.9203374584794135,10,8,37.43687651333622,25.172436072795524,0.15614518058910778,0
10,2013,0,11.92339594945,5.377201374659246,10,8,5.074692933641098,63.80455222282372,0.21590082658075072,0
10,2014,0,4.559870900560626,3.224822327846218,10,8,55.159717556076075,46.39683599466546,0.42337534622147704,0
10,2015,2,2.642547316143583,5.546117972676518,10,8,86.44263333398231,43.87826020106233,0.12611976649236564,1
10,2016,29,16.186636084735763,3.608523639038996,10,8,43.29567333533815,28.990009905669513,0.24660107753452234,0
10,2017,0,4.134415491865768,4.3654413482211005,10,8,3.431064727837063,17.03363219699738,0.17867051143535762,1
10,2018,7,9.34859397065181,5.958839209627677,10,8,23.800852769535897,39.21174246445882,0.26386471837318665,0
10,2019,1,3.328596072404158,6.319155829055946,10,8,77.44471696086818,16.20721746761675,0.12936754362298988,0
11,2012,0,22.565416424152705,7.377655460847706,35,1,24.685698475558603,78.9667563987637,0.1892671475805822,1
11,2013,14,9.817049789582454,5.2683007275777385,35,1,64.30520243664697,27.479933246360464,0.3379251749601355,1
11,2014,3,4.596544514006497,5.095772290600938,35,1,40.70854756602367,19.184915628750687,0.22079531536120664,1
11,2015,2,2.354049600506387,7.397216063142111,35,1,33.11199015149506,25.095336378169083,0.37927359744853867,0
11,2016,3,1.8995881938953667,6.245561995063615,35,1,55.455818622368454,55.92346022994623,0.18692156306454705,0
11,2017,0,5.665110472853505,4.507275574305744,35,1,21.645381108829888,25.578076679185923,0.6395417041342436,1
11,2018,2,6.210234944763088,2.967238783658503,35,1,54.531802625606275,21.09018489708213,0.06499993976432945,0
11,2019,0,15.002960628932957,4.704517786998959,35,1,3.2979338901809263,125.42922555919779,0.16042458094488457,0
12,2012,12,5.065078152037598,7.080258502409098,10,2,57.61092612042484,15.165349053763606,0.5013711595479848,0
12,2013,18,9.490617592019843,4.946369529070204,10,2,18.26450430744197,18.33216911704835,0.22753540041621806,1
12,2014,14,10.922741255511488,5.196862641694519,10,2,1.7653279231220211,78.48518895757022,0.129716404112166,0
12,2015,3,2.631808512641734,5.384832153859417,10,2,47.56141460784557,44.25445942885837,0.3208921040037274,0
12,2016,15,9.79376744408451,4.216655624047307,10,2,61.06466907807101,15.962408968303057,0.2364600383606004,0
12,2017,0,1.4139893357103324,4.273628818464945,10,2,32.14310270710029,22.47269511033246,0.821780109823961,0
12,2018,4,5.347266672402171,5.462008778141703,10,2,9.037057896571152,29.143888628534533,0.12985650172672364,0
12,2019,0,2.8311101902974403,6.197084927845961,10,2,28.663470515542016,38.16209265417274,0.18273080728576266,0
13,2012,1,1.9395278963581486,3.8544554557429045,6,7,23.986449898913374,33.40666853910667,0.4695701341399027,0
13,2013,7,5.188616593450881,6.580574335947503,6,7,7.599195003481187,24.213181656439385,0.09003412485523829,0
13,2014,4,3.214228739018293,6.776860036444244,6,7,19.3563600333827,40.41423886863124,0.37609768502119156,1
13,2015,35,14.39803273501569,6.9830384196430675,6,7,45.269287440460396,29.8136322509481,0.5080243480783142,0
13,2016,0,8.296683325049488,5.6503231671650385,6,7,58.15127846156011,123.56482787508223,0.08510842479995015,0
13,2017,0,6.352282117756909,2.8075271222935836,6,7,22.71302935120659,61.42694596257767,0.45512323281130673,0
13,2018,4,5.320060922725645,4.885236581530599,6,7,24.590689236983746,289.8295042133579,0.038055835173627595,0
13,2019,3,1.8039672541323393,5.292200604082762,6,7,8.002162650696151,32.88458586793157,0.4325174874011324,0
14,2012,2,6.955584987671337,3.6285142945233764,1,3,67.27125503251861,83.06419384740275,0.08275117615817197,0
14,2013,1,1.655250605730548,4.527318783134176,1,3,41.87348940132456,25.83975161195166,0.1292344603859708,0
14,2014,1,4.211475675870305,5.5947231247354265,1,3,13.283191152250994,28.15504823467523,0.3225615877502099,0
14,2015,8,6.018775420550714,5.785603475858738,1,3,5.729209279277944,49.775994794588065,0.07835506196159757,0
14,2016,0,0.9601257136270082,4.409975794184973,1,3,58.75172825640141,57.74319886367935,0.21516463463607294,0
14,2017,0,2.8529732651995237,6.356809463629323,1,3,27.020261671514824,27.71371977160695,0.053924828063097154,1
14,2018,1,3.2083799529409336,3.8282253973266327,1,3,43.90940050126257,11.610451033253165,0.4041254288766025,0
14,2019,2,2.06307341954498,5.152538226469729,1,3,49.345620499545795,8.635830723382663,0.2839044270068893,0
15,2012,0,3.3389885565973425,4.765342743029777,50,1,6.028682578610789,11.970929201034481,0.1432764642027991,0
15,2013,35,21.57592414551001,6.3070781930627815,50,1,50.886296937146525,73.49647431085035,0.5075599762756214,0
15,2014,0,3.5111536576717803,4.975597893271785,50,1,68.75924187937514,27.13275841664556,0.18923121894675138,0
15,2015,0,6.53991717786624,7.475458203086151,50,1,28.55916080286819,11.425631564127087,0.22278338062639788,1
15,2016,5,8.719594684190195,4.954945362867561,50,1,51.873986493676696,59.46401890844928,0.10822236174041412,1
15,2017,0,13.204030806965385,7.506852767820622,50,1,3.884393949956898,34.411238183861,0.2237788638455989,0
15,2018,1,0.6067871713733264,5.901032730518847,50,1,34.68686186080714,15.428723904030525,0.6914996282176377,0
15,2019,9,11.331750568965473,7.461937074244981,50,1,12.926424471226278,27.203190790637656,0.5784227546057235,0
16,2012,0,2.6264512341820034,6.281175859680693,18,4,49.98426233111968,35.76028906791071,0.12320441101435908,0
16,2013,1,1.357773115289851,5.952157302195368,18,4,65.61707533383421,38.41429019379469,0.36286976136728377,0
16,2014,0,5.324381991531439,5.364642461800066,18,4,32.276723910327654,16.097942921807114,0.06313123942954867,1
16,2015,0,10.345692270372066,6.14192722601086,18,4,63.09426010351138,16.595058688157728,0.39736225049716434,0
16,2016,7,4.041195527036637,4.352714192872536,18,4,72.55151564126868,24.01408641373252,0.05358969452117214,0
16,2017,0,15.370433861039999,5.19058861488261,18,4,42.08928804957271,17.005215311654553,0.29055091719790666,0
16,2018,19,6.73429285522969,6.348108440062046,18,4,49.657821821392396,62.91343630356523,0.18201501232387793,1
16,2019,1,0.3150225536186694,5.5640292518000445,18,4,41.871789071406376,41.658503371472676,0.34823549278902793,0
17,2012,5,4.113066465771489,5.9887378864952066,26,3,66.87180172566165,14.42757571286916,0.258753591578329,0
17,2013,6,5.277807753283964,7.622322249691605,26,3,37.04664549536202,78.55705318071813,0.16485912792622914,0
17,2014,1,2.532994554514019,5.4272228339350965,26,3,15.733979803310264,17.345802114687267,0.3970655566416785,0
17,2015,0,3.6712800437655595,5.657274057568966,26,3,23.073320858899073,28.045771737774825,0.2014897575977238,0
17,2016,0,7.25315377370816,4.356061249240145,26,3,58.980018671122316,99.75495305717044,0.33571606286440775,1
17,2017,0,2.9538025647353683,6.4491404332385,26,3,58.424248802779324,4.401099914258856,0.489141256637554,0
17,2018,1,3.799617971262765,4.065262864799264,26,3,33.76755887047995,84.1747201259987,0.33965187508147193,0
17,2019,18,9.055352972256792,6.87232846271451,26,3,27.275894098265752,15.81133352121877,0.18661715571229964,0
18,2012,6,3.658328739001127,5.426076802076539,1,5,6.756539451353007,123.1726248681197,0.35352178761137226,0
18,2013,0,2.984603384723745,6.797717113140413,1,5,17.135660114048513,146.69826939089427,0.1655504859098448,0
18,2014,0,14.086721994933502,6.51429158056431,1,5,25.92518855602433,56.20414755307368,0.6455277328170532,0
18,2015,5,1.358950984742569,5.103676724622808,1,5,10.856157576498642,8.750914228224957,0.2001936974938488,1
18,2016,0,4.679946705556478,4.67466049466663,1,5,61.14006490648818,117.18898840854001,0.10683940565170429,0
18,2017,12,4.589202105833626,4.0723272789363145,1,5,24.99515308241269,29.169047586333928,0.1552023069365293,1
18,2018,9,3.3243923780019697,3.7675656682641607,1,5,38.610900507051575,38.4584313063855,0.6898120752893441,0
18,2019,0,1.0886035035700643,5.060531824110717,1,5,25.43615508574863,18.367034231210194,0.5316556911957945,1
19,2012,24,11.542197103600156,6.852940134569347,1,5,15.903582633047053,24.98326816166953,0.17364382257166724,0
19,2013,0,2.8927272658436576,5.258860411101786,1,5,22.303728582044723,46.75170534918874,0.22889786262721637,0
19,2014,10,4.861297385686552,5.352004496152967,1,5,16.701920040274757,16.144059940280705,0.12203418264656553,0
19,2015,12,3.9820562160070807,4.453696316569189,1,5,37.39738657002578,36.303229381956164,0.3411254237476938,1
19,2016,0,6.051661344375254,6.649369729228977,1,5,45.58286905089926,17.892541918391977,0.3511964200132866,0
19,2017,10,7.637745130596363,6.7221779851538574,1,5,74.45031316859757,1.857619460979632,0.4873889541384413,0
19,2018,2,0.7608101611233176,6.170853024234707,1,5,33.39054261558157,12.744855060260466,0.22953192237739525,1
19,2019,3,3.92178457926933,6.037223872084359,1,5,49.80639239994616,23.365109369350538,0.35214720457905085,0
20,2012,35,11.728885043595474,5.580884249968354,18,2,55.62789626730835,39.99677690988686,0.17132032479876713,1
20,2013,0,3.441962486112132,4.305118650099737,18,2,68.61856184384789,38.431180900780824,0.12465325264728226,0
20,2014,0,2.078122438502672,4.5952535018108485,18,2,68.74523682721428,15.129422183907549,0.21759601937337705,1
20,2015,1,4.384929219136122,6.740333050137671,18,2,8.67190795170887,22.43497021108119,0.3707851965451932,0
20,2016,0,16.854337925827586,5.140176348319167,18,2,48.93599136894925,43.35123952080987,0.24357384545344007,0
20,2017,0,2.541420275466908,7.027671193089882,18,2,16.033025129888316,9.160411637182769,0.26370955986831207,0
20,2018,0,2.1423357348486336,5.439750919184198,18,2,13.61423845879598,37.9179981275527,0.1561911767490879,1
20,2019,6,6.013493169111881,7.346588499650742,18,2,31.51639536158693,25.53246369677549,0.11870019073985515,1
21,2012,3,2.663153157539926,5.07085730448753,9,5,32.13431368121244,7.141113467215964,0.11280508303693353,1
21,2013,16,10.420182826043057,5.351519488929532,9,5,16.682474492563458,18.786324934975198,0.10375318232514823,0
21,2014,0,6.6166118283540545,4.505939460329731,9,5,80.29395324704299,104.5666575330281,0.6247227655672344,0
21,2015,13,7.197567185843231,3.5400600746022954,9,5,14.064461829077493,32.71369471730584,0.09577014060925323,1
21,2016,0,18.225704495902164,5.556428716956093,9,5,53.795713507116474,59.46560202623207,0.2218140825479751,0
21,2017,2,0.2629911199792671,6.309816722011253,9,5,47.38546969777629,22.98670305933502,0.5028389614219375,0
21,2018,28,8.236200424107302,5.486588395909342,9,5,79.61841829303643,20.158784338116803,0.091393858105405,1
21,2019,0,3.6542066602592294,6.242771818571275,9,5,28.907395814223236,9.735111572496596,0.22652709091493226,0
22,2012,1,0.8328642097663956,5.508796824052093,22,3,30.167888005683146,19.32650493059481,0.627959468455189,0
22,2013,3,5.0143349942607385,6.134372840653181,22,3,46.738315187477625,43.24597204639171,0.4447072836961351,0
22,2014,5,8.062749465005968,6.235556646060609,22,3,27.19475052169511,46.22286094134164,0.2343318537866796,1
22,2015,2,3.2263788480929305,5.667812472140764,22,3,20.30582798730659,15.008770589655802,0.33108651671501116,0
22,2016,0,0.7462930319787713,4.587996351424742,22,3,73.77230191877314,30.931787897504865,0.38953561307430584,0
22,2017,3,9.400644559736174,5.141711957881052,22,3,22.17949296617377,17.406835505658883,0.8020952836423643,0
22,2018,0,18.060758373886134,4.921791587119362,22,3,31.462554056824445,19.62002815359142,0.5315651710663833,0
22,2019,0,2.418380500408334,4.847024032610604,22,3,53.335663374741415,13.191514938872508,0.6193743454289554,0
23,2012,14,9.354459936649027,6.061028121835316,45,8,69.99780595266564,85.1460701839795,0.2659685491748366,0
23,2013,19,8.917436041185356,6.447110131545873,45,8,44.73361338073803,99.04890572631642,0.2746238802209974,0
23,2014,1,4.092744014727466,4.448259122500668,45,8,47.21606082185702,62.379608245029054,0.3007123647322248,0
23,2015,19,8.627767592817499,7.052728170027589,45,8,43.42475680698906,114.13298853890447,0.19153144201133412,0
23,2016,17,9.442600161140332,6.221175318900692,45,8,35.15969185793491,23.38146126136139,0.10181878704206666,0
23,2017,5,5.752612743805554,6.827220783983223,45,8,14.398444459811847,250.70827836982997,0.25755706006720835,0
23,2018,8,3.960946590972508,7.994533179410599,45,8,40.12943960830771,102.41424793716139,0.3461469575784905,1
23,2019,0,2.559892235346606,4.605252864776304,45,8,48.9077558148646,20.5702785603384,0.10861698956175893,0
24,2012,3,3.723521505747746,7.069422369671913,6,1,55.4322679580262,33.90438710539979,0.22700449046788956,1
24,2013,0,4.087554583524829,4.77076935707951,6,1,31.620983643199896,44.33987292831106,0.5007262055223268,0
24,2014,0,11.206864143798352,2.8230065641573647,6,1,45.45089864750585,83.84556839164091,0.20731977933544424,0
24,2015,0,10.244523004790175,7.93233546281802,6,1,34.636122587741056,88.71341716297566,0.2551804625745318,1
24,2016,0,2.226826000929619,4.671044189208351,6,1,45.906561885776895,42.78385693884643,0.2960064966366435,0
24,2017,0,7.474127312452497,5.253891718786469,6,1,40.803329632080256,9.58970618349826,0.25846348438264954,0
24,2018,0,3.9958532533608944,2.0,6,1,24.373400809910923,25.50916175152404,0.7134258684329393,1
24,2019,1,5.305202467074569,7.363115463772914,6,1,64.05687585792839,10.125915698632355,0.7120890860239479,0
25,2012,0,10.81119136266257,8.030208388359066,8,6,49.67303963596365,99.07791983718646,0.20838874017053785,0
25,2013,21,4.121992849192248,7.766658498222229,8,6,21.103277008625774,37.643188698690444,0.2881162812178353,1
25,2014,12,5.629176418565876,5.725023726828137,8,6,44.38751046584028,6.904283799783451,0.41522341239609134,0
25,2015,0,0.9110426060924592,5.1402689679830775,8,6,40.47008771775269,68.52568754518354,0.48521015497712167,0
25,2016,9,3.0879405714651442,5.615365671442694,8,6,65.60703294576655,26.190104380217164,0.1606013480843896,1
25,2017,35,24.271913586958668,5.771422266482613,8,6,79.32291658440352,22.61081647326354,0.22407313072278884,0
25,2018,15,5.890413937488393,6.29589924892476,8,6,80.12550161027956,16.663582919347217,0.4897547431009813,0
25,2019,5,0.8079005473456178,5.9076784898621995,8,6,25.893390762401687,63.119435505432044,0.2696008924033917,0
26,2012,0,2.776366606873142,5.384765895959066,29,4,34.710413745997585,63.76865110260209,0.1856467168151264,0
26,2013,0,8.469913622642878,5.237518535783677,29,4,34.27663069533906,152.92449533309008,0.29516038812869144,0
26,2014,1,3.7096292227797623,5.407001395595923,29,4,11.768707205286951,48.53046385140142,0.20528519054441555,0
26,2015,0,1.1956213325688867,5.9055795596104526,29,4,65.22915074934592,18.64490442756119,0.10035551835180354,1
26,2016,7,10.762949824044316,6.2974622666130085,29,4,16.52774941901648,18.992233060856417,0.09042344724446122,1
26,2017,1,1.3515649837737467,6.892966129976474,29,4,67.78751965264345,102.98495357773025,0.1929639436951844,0
26,2018,0,3.1883530031332645,3.9145293511151453,29,4,48.73081365048187,18.991295693879312,0.11681383403984498,0
26,2019,4,1.468183505415536,8.775985415772555,29,4,40.353078869896954,16.412284109885704,0.25160275482275896,0
27,2012,1,1.6969555163632049,4.834868891906644,22,2,62.42576745753857,116.81200612383097,0.11439979646056433,1
27,2013,0,2.6505585899017388,5.366584104165525,22,2,18.95238239300669,27.322253491543478,0.20001393730720243,0
27,2014,4,9.211286696036147,6.369373734547081,22,2,35.127161161453394,47.36085137237616,0.3800963851685482,0
27,2015,1,2.5789903604253923,3.4256288166836075,22,2,57.72317775889994,3.009636915070465,0.1723310479621575,0
27,2016,2,6.799946232895051,5.0557545761024105,22,2,12.920426121226122,19.76655796967836,0.09851309709582463,0
27,2017,0,2.3927557674512676,6.261615499825794,22,2,10.901000810970428,114.24185707858946,0.5344427117332101,0
27,2018,0,17.44648872293022,4.671499262933555,22,2,69.25880359393717,85.96715105761947,0.6979514536758896,0
27,2019,16,15.559830224531765,5.54433256424525,22,2,28.862599389318515,18.58328449258937,0.5011486758041397,0
28,2012,5,7.688307016054143,4.897655278282732,7,2,18.706212041929913,32.02718280365683,0.27241323699380415,0
28,2013,2,0.2268672243108322,6.614280231743779,7,2,14.322069684879626,13.802805786049028,0.32274767173972246,0
28,2014,15,8.048022163175993,4.7887331332743575,7,2,58.80309671835884,23.382851618968306,0.4213206700387591,0
28,2015,1,0.1756956940889731,6.88866662939554,7,2,31.7810895146151,132.01983988086837,0.26516986862012887,1
28,2016,13,7.545674584944272,3.604374757310255,7,2,17.074330330006838,13.899027147709548,0.4294624098111498,0
28,2017,0,7.086977618503242,7.146594967097063,7,2,21.677374591395925,64.20319323506111,0.2857677954635041,0
28,2018,5,4.018833325580362,5.708883712023655,7,2,22.615019246493638,21.977103657928318,0.32294370504049535,0
28,2019,1,2.7238969784639373,6.1637897660971275,7,2,21.679845239612458,54.426855924101595,0.39431750542501737,0
29,2012,0,2.3131125862838746,6.407174758161314,2,2,48.01027977834445,76.88007293196794,0.2599988086857352,0
29,2013,12,8.719520245406226,4.369748522710182,2,2,83.2227778517982,68.70614072324321,0.25627306547073836,0
29,2014,4,1.8964529621124746,5.820470525923966,2,2,37.66210705149018,19.96654656938951,0.05307196779631005,0
29,2015,0,7.995866178539363,5.5776694655020345,2,2,51.05468440594706,26.122958908074224,0.5248847718159869,1
29,2016,1,1.4754386642578388,6.258235861338285,2,2,53.08895496595245,5.902974363287471,0.5295539541155577,0
29,2017,8,7.147297334081647,3.6658761143460143,2,2,45.669172245557554,24.90798228901861,0.5415419362562138,0
29,2018,0,3.7812318361990513,4.443411363550652,2,2,57.10975975440421,13.729343070771288,0.11443590097949038,1
29,2019,6,3.5727513112764586,6.9200615208364455,2,2,43.28774414748974,16.60148039583426,0.35764065869230843,0
30,2012,7,6.187990027852623,6.488761445012578,3,1,30.019290975592593,46.668832676709854,0.5861477301520479,1
30,2013,5,7.63855929624798,6.568501151096016,3,1,35.0102339579778,17.440890922771228,0.3628115141767069,0
30,2014,0,3.6900121552217566,5.547674538654606,3,1,58.15655926982033,69.00318115574393,0.24892981344219475,0
30,2015,0,2.4256360753622763,5.779867537986601,3,1,13.151168425689356,40.95130474810573,0.1935239947448332,1
30,2016,0,0.6776290756437651,6.274587663711768,3,1,38.60737816234808,97.68151387086581,0.14079299133116066,0
30,2017,0,2.31604988324243,5.949941740463672,3,1,63.13548568124602,46.995764139462835,0.34934216618420466,0
30,2018,0,7.631627834030606,4.038126919000434,3,1,20.834557897935092,15.257683972860923,0.01721290426192013,0
30,2019,0,7.789613146153427,5.237845261680143,3,1,9.97177303881139,15.246662446959835,0.14411710575788256,1
31,2012,3,3.0561773423942986,6.249783731507107,6,4,80.61603278568406,38.380653221987416,0.6082964062074305,1
31,2013,0,6.086836734451278,5.560383090118524,6,4,38.37266134669292,19.181457236601734,0.038158313995757996,0
31,2014,1,2.991030568514624,5.688843399800049,6,4,27.855119655246348,19.282535135455937,0.14360749700048916,0
31,2015,0,5.428856461327305,5.401393579056984,6,4,7.668703938061361,12.996835037930621,0.22660578779038862,0
31,2016,6,8.85621439791565,4.753286782758867,6,4,31.242778938722754,22.148544749608124,0.4301872096522594,0
31,2017,2,0.6663127078014134,4.852974476892704,6,4,70.93394908864911,13.74043671839775,0.18322750081215505,1
31,2018,2,0.48545054564283363,8.195695815925491,6,4,21.610892622189834,49.13270843984356,0.22590515816714318,0
31,2019,0,9.631174392966859,5.262022049008821,6,4,39.02174409660305,267.2183581214916,0.0950041644710298,0
32,2012,0,2.550013775634542,4.026257868063769,50,7,37.98015442388409,110.929546481039,0.22571117896399034,0
32,2013,0,11.713997811467642,2.3821378239492925,50,7,30.153426793484233,73.6143058982325,0.3603237860400306,0
32,2014,12,10.231527446371334,6.0717102069668965,50,7,73.50116126968607,29.531651072577514,0.16646695465553418,0
32,2015,0,8.105795789348159,5.047872852466977,50,7,41.494631414282004,16.592398537805572,0.12645784265009105,1
32,2016,5,9.4598278134405,4.337145793107957,50,7,23.98743566594468,10.29469882054267,0.07929084899202667,0
32,2017,0,8.563246119388001,4.347243505599096,50,7,10.021009701049316,9.33773889645139,0.2386434562729446,0
32,2018,35,25.0,6.741936826614425,50,7,32.91569708668735,29.983874790583886,0.22663974814420215,0
