country,quarter,gdp_growth,inflation,interest_rate,unemployment,exchange_rate
GBR,2012-Q2,4.028910810951491,2.3991873267465866,0.5224313283484938,4.673064131481677,87.78269400634088
GBR,2012-Q3,1.6898829126635189,2.814985287917137,3.673059955712572,5.189531808421801,89.46298147293119
GBR,2012-Q4,0.6919057613330291,2.6737840562319475,5.041708933227433,5.054789788888242,91.59508361822314
GBR,2013-Q1,1.6023319359263009,2.108439863023597,4.777865162556696,6.863611813631218,90.99484618074797
GBR,2013-Q2,-0.8907190311377835,1.2328874247597583,3.471745700136772,6.709838446047609,90.67346258647198
GBR,2013-Q3,0.5115169713507663,0.06253877840839461,3.2906076812987393,7.560631764646439,90.34105226305704
GBR,2013-Q4,1.9125416177400396,2.633000144698662,2.956658142983126,6.240540918041766,86.60064939044867
GBR,2014-Q1,1.8072421347914969,3.0380960488144635,3.0557873186659084,4.124596115929192,85.68941197702839
GBR,2014-Q2,2.7825493435849724,3.1561629460275915,3.7101988557977674,4.944360895589686,87.03949311258299
GBR,2014-Q3,2.943550066811512,2.677819905255793,3.460539344517037,4.1517440572377335,86.91130829585184
GBR,2014-Q4,1.6210180966598942,3.1887714682068973,2.6542601736226534,6.782834413212374,86.28552603746067
GBR,2015-Q1,1.3549169893177933,2.434751209927327,4.341229025445108,6.504084340921266,88.87314896643234
GBR,2015-Q2,-0.7018367604844906,2.732840668884637,4.42491256555542,6.971261117790296,90.23111022515393
GBR,2015-Q3,-0.4155158433410672,4.34858315160683,6.303632635829247,6.886158587243168,88.50540941103957
GBR,2015-Q4,1.64000517174345,5.822377745164447,4.689469994090698,5.662225028731327,88.21118882326817
GBR,2016-Q1,-0.6128768628505903,2.9687628653027103,3.383392646799906,5.38667039342146,88.22685616820378
GBR,2016-Q2,0.894585917299233,4.983292748506816,2.2117289785105108,7.5708508439208755,87.9570517060126
GBR,2016-Q3,0.9579179149548044,4.779976941879895,1.5017918479861991,7.013719353605499,88.2695910270407
GBR,2016-Q4,2.0049216404919727,4.382886030689582,4.9393252811515,5.5746709696126455,87.14508075785572
GBR,2017-Q1,0.5379452012669855,2.9339765897343617,3.387425425792367,7.416658779365813,90.22540302523345
GBR,2017-Q2,0.3329549986346182,1.6862452179516318,3.695677356596253,6.153723997866141,90.03429759292004
GBR,2017-Q3,0.9331255372011747,0.21864442413567686,4.620008585577688,8.721707084631818,88.29985207200455
GBR,2017-Q4,0.22829405319117596,1.7533791804371777,3.622048237247062,8.023257892021128,91.65305776135563
GBR,2018-Q1,0.3408128137844457,0.9811969116858978,1.5214032294750242,5.9839698492255,89.66831376163685
GBR,2018-Q2,3.12176140774079,1.452171225876377,1.8649965491576157,5.544807616007923,90.65384353746579
GBR,2018-Q3,5.052216599175669,2.056946138367458,1.2628101312370514,5.561554661122603,90.36059684847322
GBR,2018-Q4,5.383268010757522,3.91777036750862,1.3464845846863172,4.84139614736024,90.83418861503604
GBR,2019-Q1,4.4695576894740885,4.603323761175842,3.316052544880299,5.849206285106071,91.52676256039575
GBR,2019-Q2,3.7244074839036334,4.018646986578593,3.6114119929232396,6.345456586451997,88.58041734597498
GBR,2019-Q3,2.9819767584386523,3.3296418919984982,3.628634264787121,7.019927945888749,88.90249464697116
GBR,2019-Q4,2.184014448124489,1.5347655511617841,4.2086566166276755,6.734998305915403,92.022065831549
DEU,2010-Q1,3.672102169600319,5.8420869667849,4.905037971219276,10.630219314706125,101.18171876070865
DEU,2010-Q2,3.130980423962229,5.319601622724671,5.132242609255422,9.321912904521291,98.92154407682588
DEU,2010-Q3,2.1701575010463565,2.2361163743412895,5.184874882867281,8.283111371924864,97.30571003038395
DEU,2010-Q4,2.261776849009996,4.7569343067376995,5.872639504085284,7.469211423474508,96.64759504684011
DEU,2011-Q1,2.8768835889249686,2.8757854520546786,5.426179529237285,9.42628554701865,96.58167815468038
DEU,2011-Q2,2.301951535615359,1.4883407148233705,4.367571934681041,9.841848441273815,95.48218824315647
DEU,2011-Q3,2.608634150304294,2.4539897375020874,4.791441432180639,10.102412455502472,99.54077745951665
DEU,2011-Q4,2.154760220458436,2.291126270575309,4.618668487560071,10.570128498883964,99.32633912058134
DEU,2012-Q1,1.974423701048486,1.833982552901841,3.655934464750522,8.189929222006878,101.8578651614159
DEU,2012-Q2,0.42003904649392276,1.3327951798760576,2.819753326287352,11.165467492886439,99.85718204196296
DEU,2012-Q3,2.934402340201596,1.431084421341487,3.3593774006292754,8.986374721594723,102.65812341979822
DEU,2012-Q4,0.69603543512081,2.520827769444588,3.858909401722084,10.618811961199109,100.33671240276003
DEU,2013-Q1,1.277617501148787,2.706799872698125,3.737437037635951,11.790120251710533,103.25466625222447
DEU,2013-Q2,0.8353336907376687,0.9512590659527522,3.6039862905804676,14.371016136128434,99.86104509175617
DEU,2013-Q3,3.436179696007691,4.523014164139435,2.9473785631800373,11.82742545799057,102.08103472455755
DEU,2013-Q4,1.9711691783912944,3.579588423807433,3.0051358854313506,9.139721716693828,99.18453445201153
DEU,2014-Q1,0.7804939202133521,3.285198923882153,2.6877229102075324,10.575305761786888,96.62579774572244
DEU,2014-Q2,2.062421856503749,4.345100585485023,1.1549264371398285,10.643215680564381,99.76250542537339
DEU,2014-Q3,0.78457999984954,5.791459578810109,2.954722429893637,9.87130858496237,98.82777014269003
DEU,2014-Q4,2.349971391521799,4.677862070936614,4.417878897573441,8.753825704175002,99.01875650955564
DEU,2015-Q1,0.2859406396723707,3.704699421856261,3.459395605079492,9.023276966365511,100.9226869251269
DEU,2015-Q2,2.7729761495721252,4.415696950046677,2.8501840830209844,9.167684728048018,101.68787880540984
DEU,2015-Q3,2.441101464076193,7.048642189611513,4.0993816815448625,9.884157063137986,99.66718965943407
DEU,2015-Q4,2.3952118525819097,5.087085222147348,5.678346931472391,11.059449644464749,98.21637823460061
DEU,2016-Q1,0.44449674317325716,1.70517469133465,5.938501565515909,9.247074591511506,95.33122103991002
DEU,2016-Q2,1.6288510803097962,5.809698898128178,5.278390220551136,11.442795523372023,97.7053731036747
DEU,2016-Q3,1.240418230816284,5.625451570884284,5.215038441244838,11.040040563618588,98.95242837507064
DEU,2016-Q4,0.7210837408226951,5.681947790952073,5.2448923194067705,9.97391269858672,99.83259467991451
DEU,2017-Q1,0.17866251570630332,4.324162779983931,5.372882457688904,12.28733797936847,100.32460459008
DEU,2017-Q2,0.9631292803599376,4.816983836739298,6.769111818895679,12.160394716178017,99.80812297343836
DEU,2017-Q3,-0.6306628493265499,2.317418719834917,5.67617599290811,10.751977715854967,99.32145987390851
DEU,2017-Q4,0.6748948046590957,3.3237497738599178,5.078046152147406,11.808062047204073,99.4658292726735
DEU,2018-Q1,-1.486344377176315,1.4749280357727403,4.492394012519196,10.15379314153899,100.16079709184828
DEU,2018-Q2,2.212101866172372,3.9529552606624634,4.006522753762662,12.496782598409995,99.9313236427342
DEU,2018-Q3,1.1681725016012057,2.6631818903473334,3.7697987945004985,10.303320894127467,99.67842879110464
DEU,2018-Q4,1.8893618093560423,2.955651183280298,4.380366358710206,12.01656888902404,100.89557177587236
DEU,2019-Q1,-0.09791253831491287,-0.6133471310444842,5.067203304736404,9.367930780882,99.42990069283536
DEU,2019-Q2,-0.5235741800809773,-1.521180656850197,4.4736435237877155,11.92470025376556,98.49694191312616
DEU,2019-Q3,-2.722258051376927,-0.8163846068876647,3.7092421400408835,10.36112128560241,98.98748323164607
DEU,2019-Q4,-0.42041413319339327,1.282089564372187,3.2193148282130135,10.175354800830343,100.74567088018877
FRA,2010-Q1,2.8986550122421093,1.1752350605020576,3.6558341535008694,4.200513786268283,94.73931424259192
FRA,2010-Q2,3.727372538486348,1.7912933017693908,4.466007661188161,4.946219570543448,94.27053332631608
FRA,2010-Q3,2.9413172594154724,1.4524320958489763,2.9023525760199576,6.324083608561888,92.40658544834143
FRA,2010-Q4,1.8870776580728073,0.912141786432114,3.115315663189677,8.865365562135574,90.32625119847864
FRA,2011-Q1,1.861917806805758,3.745925795701748,2.555479255205261,7.642940754938999,89.22970655732463
FRA,2011-Q2,2.2982951172293262,3.0931125768845686,3.861995325300894,8.22929975718019,94.44524636249535
FRA,2011-Q3,2.6013776817172585,3.6628825961304528,3.6367506331674146,6.033723789688601,93.20755065584694
FRA,2011-Q4,1.6957003631825722,3.560638623335723,4.914302275856556,4.9768919168392864,93.99556285076955
FRA,2012-Q1,3.1755147326031206,3.3918797446077296,1.9728160189223725,4.291433093953589,94.72202533726498
FRA,2012-Q2,2.4718460226419556,2.0117805948318965,1.8837695283769083,6.330683922541221,93.71424037273782
FRA,2012-Q3,2.078655684195274,2.038401608369091,1.5344764115646718,4.708986197398584,94.81436082769183
FRA,2012-Q4,1.7322722093113194,4.027698848589118,3.4490457108091266,7.3091040721894585,92.17185727409353
FRA,2013-Q1,2.1577721404806054,3.4885466227622586,2.278664053546117,6.566390259331593,89.97101238514833
FRA,2013-Q2,3.528493758369951,2.934549719584528,2.8343317224595457,6.145482429023381,90.23375141138203
FRA,2013-Q3,3.272970621572539,2.633075342965041,3.6836770946382567,3.7044000432711015,90.81439443155863
FRA,2013-Q4,4.808875000811799,2.0042585292857984,2.6021040746782256,4.797511720990256,91.40715693648617
FRA,2014-Q1,3.5995857412425467,3.48451667523074,3.300319902656944,6.349973331524712,91.99623586840232
FRA,2014-Q2,2.408375769439163,4.196416087264383,5.364684617025978,5.824169217813722,90.05980632365115
FRA,2014-Q3,3.2266915020067874,3.7267814901058642,2.3260403880997615,6.4075386765263325,90.18749210532441
FRA,2014-Q4,2.4595168576758577,3.9684156644372948,3.053309323199733,7.01776282104607,90.02916629164689
FRA,2015-Q1,2.84121037106704,3.325875801137489,3.940367134591722,6.8981714838508275,89.23725371146348
FRA,2015-Q2,3.4978206814091033,2.8034898761008025,4.457969669575064,6.245527925806534,93.32363419633232
FRA,2015-Q3,2.0851269404237907,2.5598891911182373,3.7866875415949757,5.516094072918916,93.49542508778039
FRA,2015-Q4,-0.04559581440907001,1.0560817529347803,2.1540325615848217,7.781009876279365,95.17032926913123
FRA,2016-Q1,1.0452084058455517,1.5569155687761702,2.1175614075228424,8.724798573233457,91.61829737227107
FRA,2016-Q2,1.618602953492124,3.4277109381043647,2.502500064868461,7.426231390048828,93.03048252971256
FRA,2016-Q3,-1.6783689893677574,3.459117345751932,1.7214547976832182,5.34801685939032,92.6564757247586
FRA,2016-Q4,2.2640293920596477,2.9776259364084967,3.2599761280870174,8.493779320788363,94.0077390592704
FRA,2017-Q1,3.6082405595466014,4.353007106865491,2.956366581688619,3.8523956045041476,92.02646381599361
FRA,2017-Q2,1.5203316366330524,6.54657596811463,3.026041862001109,5.800808812616895,92.54780662009895
FRA,2017-Q3,1.9640707661990182,7.050561523948906,3.087308103714508,6.309257061980211,90.69278453270303
FRA,2017-Q4,0.36317135922570176,4.122274433656878,3.5828387672495348,6.095247146317899,89.90693823071341
FRA,2018-Q1,-0.38763411278706883,3.2071254827559814,1.7374879157079657,7.998433346082207,90.86957394690091
FRA,2018-Q2,-0.7804065916511631,2.217827870607146,1.2159902770301263,8.252795479012043,93.04432656854185
FRA,2018-Q3,-1.4916080735559785,2.1168313539621866,1.1642846639886828,9.16108768688774,92.24909933702111
FRA,2018-Q4,-0.4814376701730927,1.5959979286319037,0.3977134726483995,9.5808293603327,91.68199089445984
FRA,2019-Q1,3.2108903202627075,2.3082351015513436,0.047167650470830935,4.9137929007189545,88.23021948330697
FRA,2019-Q2,0.5467428451389316,2.740933800437441,1.1234058954074186,4.0910820130404995,90.87953418507695
FRA,2019-Q3,1.0730286022032174,2.788449374203603,3.2730913987511436,7.215022319802444,90.44463063941657
FRA,2019-Q4,0.21645370507618988,-0.2446796102790585,1.8463694258641616,6.360452164351901,89.31653124277601
JPN,2010-Q1,1.7669519010418346,3.772294007999508,4.812641454280763,5.758595972891427,100.88768141630298
JPN,2010-Q2,1.7811333852531561,4.2102654616729405,2.9730857599181575,2.582720637369897,100.3754165016387
JPN,2010-Q3,0.479801120643669,2.7472526500575096,3.3088904891814437,4.716271315610796,103.25929562180276
JPN,2010-Q4,1.8274544842982792,3.291527387511354,4.035793461577325,3.9733979901231575,103.86557782059795
JPN,2011-Q1,1.56122562078933,4.035075108058656,2.6862490191231343,3.022412755477926,103.9138108456426
JPN,2011-Q2,2.3729423729918517,2.4125347259445724,2.322494691433766,6.130248442977152,100.87209867951805
JPN,2011-Q3,4.31359636094578,1.9763421223829043,3.3762787927661906,4.387173431700822,102.17791902221592
JPN,2011-Q4,2.25357888862641,2.409801992053033,3.1946904480658,3.5325122101203608,102.94097875185524
JPN,2012-Q1,1.6669110700980792,2.3176486807240755,2.22074673166445,1.5490767139115889,101.70429394496054
JPN,2012-Q2,4.977400794123854,4.167366287248046,2.7742189790644307,3.0516855846323887,101.60158172866173
JPN,2012-Q3,3.8705443652953533,2.4361924709546323,4.413344121141402,4.608574396525006,102.75346030934375
JPN,2012-Q4,3.4724074571668924,3.1228651716988676,4.828420048608951,5.372931724701012,101.72936915212811
JPN,2013-Q1,1.8141102291844007,3.245240179690223,6.196721408484489,3.9127367064878396,99.43421051660364
JPN,2013-Q2,1.8443719031216295,3.255916330947119,5.589817505452215,5.5028448116405055,100.59554036745462
JPN,2013-Q3,3.4107137959438303,1.3460330771268016,4.154086058229369,4.742839726615745,98.71763374008863
JPN,2013-Q4,2.216090859671166,4.540453761914186,3.8544468179294875,5.614030183503655,98.3963876279732
JPN,2014-Q1,1.3048189043180398,3.1324976470987287,3.786861233124709,7.502865199309953,101.12321843068909
JPN,2014-Q2,0.384339741403654,3.222139795493542,4.275043059729026,8.458635756550652,103.9371601129582
JPN,2014-Q3,-0.10058317192340183,1.721357656771635,2.571201590907916,6.953053564602894,103.4605534098931
JPN,2014-Q4,2.3259223651582124,2.304762538703181,2.4110511239477104,6.495046570400247,101.13718602326003
JPN,2015-Q1,4.546934699195502,0.9541364592365533,2.810877227821343,7.586248194096186,101.54639099625469
JPN,2015-Q2,2.855285348582014,1.7297015363581547,2.4240630539898143,7.467448836472794,98.14354534918289
JPN,2015-Q3,4.50203205860573,0.8129433294508348,2.440013432120378,4.698665461413057,100.85773042638299
JPN,2015-Q4,1.1925918395930397,2.4296817588203856,4.5721596669383,3.8300421542942904,101.27120559207248
JPN,2016-Q1,0.8143659040288755,3.0015327556317564,4.116209975367024,4.650862510196365,102.28270873307655
JPN,2016-Q2,3.501986253981563,3.008662491484672,4.83396206601914,3.1549918112134794,100.37000493243853
JPN,2016-Q3,2.8288526090297337,5.263383054450768,4.818541557802433,4.010914005283464,101.20196224212539
JPN,2016-Q4,0.7210231236944504,4.810320396335187,5.891989299922798,4.931502444173443,100.76480448256908
JPN,2017-Q1,1.6193602894042158,3.409730631651642,5.40784362954381,8.412681375086855,101.26470646170176
JPN,2017-Q2,1.0533726632229672,2.3713474570467072,5.659339629717567,6.588924035927302,100.60318188889018
JPN,2017-Q3,2.8661930415382755,4.805537409670759,4.328336900868532,3.367419227000534,102.82164836385658
JPN,2017-Q4,1.2256964758667026,4.913994576985137,2.371761769202674,6.267184472280163,100.39324361977744
JPN,2018-Q1,2.8994721297356856,4.180923827753971,2.355365229526094,5.012484914549654,102.0593353079186
JPN,2018-Q2,2.6475091553713095,4.617704902251864,5.156068664082907,3.2724871037077334,104.10819726739442
JPN,2018-Q3,2.255458189286493,2.806532290748697,3.3218127370668253,4.208592203451771,104.3763229399219
JPN,2018-Q4,2.0863944178797262,5.0336011210780285,2.039153259651312,5.121215652248503,100.957032291823
JPN,2019-Q1,2.6829755180979973,5.310451967011007,2.6724405249401646,1.75055894383148,101.37418682278097
JPN,2019-Q2,3.0105989508229762,4.994460844369798,4.788700251618783,2.719093193358018,102.4100396691712
JPN,2019-Q3,3.823334175858386,2.1396564477014572,5.012968438351189,3.0100710578952192,101.9447024776154
JPN,2019-Q4,3.0970483551168257,2.320647219362957,3.6887969517697483,4.124863306795067,100.2455787680852
CAN,2010-Q1,1.903794878438544,4.555261241504624,5.181493339475466,7.467717363513053,103.58926185477337
CAN,2010-Q2,0.8797003066977043,5.597955936036394,5.464932007000858,6.71995171116323,104.39490131466633
CAN,2010-Q3,-0.19554879001139625,2.845136598319381,4.509056655000758,7.799595698127241,108.6156856810033
CAN,2010-Q4,0.8667777652334315,1.485270169849044,3.0332888970809018,9.633707018545618,110.02008332647998
CAN,2011-Q1,-1.204782578942615,-0.2986665469093661,4.2737989740420765,10.116957620855604,105.91003630891448
CAN,2011-Q2,0.4159652650450655,-2.041589796330793,2.6355425510255404,9.599432813273733,107.05192857171106
CAN,2011-Q3,-0.8828981031831084,0.45807038126667265,0.3277654653554509,9.776946050623604,104.39954477847697
CAN,2011-Q4,-0.23940380777327502,0.17821042787875396,1.0985392047817177,10.672230920232252,104.10285068650457
CAN,2012-Q1,0.4441257195254502,-0.2831530922301533,0.21929565289006425,9.148210597750658,108.39984579061112
CAN,2012-Q2,-0.5089272050927819,3.1727261627485084,1.184666466774703,9.83959115180936,108.90285022319708
CAN,2012-Q3,0.8279409608671208,3.6549861498784937,1.3018743874164558,10.640293313724872,108.38755129120445
CAN,2012-Q4,0.20056639124274311,1.7356617841619466,1.199323757602546,8.208205844036891,106.18263812162532
CAN,2013-Q1,2.404640031943529,2.255657426951627,1.1478455649892814,8.114382647209682,106.67599525092214
CAN,2013-Q2,-1.1321246556333142,1.7407174798715657,1.2612600258295261,10.435425167542162,104.80535418463153
CAN,2013-Q3,-1.8638676678192108,2.8568875343533326,0.48500512851759814,8.641651633735243,103.58187560253717
CAN,2013-Q4,-0.3472482870183747,2.0323713605918847,0.0,10.276958230877298,106.06985658466134
CAN,2014-Q1,1.5797176299292026,1.2889092941590965,0.0,8.835013458734274,105.80095121951256
CAN,2014-Q2,2.3776298099633504,1.6072766469082886,0.0,8.565656481896466,107.21562656944148
CAN,2014-Q3,2.820826860471356,3.83686324713919,0.18566302501077642,9.612394263027362,106.3222688126509
CAN,2014-Q4,1.0872177283636968,5.511687707364471,1.6828696194586028,8.093878493799435,104.46391420804268
CAN,2015-Q1,1.7428345011094992,5.2730742325936815,2.457798520321891,8.571655806329208,107.25454523520814
CAN,2015-Q2,2.748359787161965,5.0975036034149515,3.7509993327358813,6.463284824533337,106.3644876189312
CAN,2015-Q3,3.9137924756943043,4.70471188245658,2.6523196353338223,5.654392619925289,103.85985024521818
CAN,2015-Q4,1.4594697080091132,3.8917993563463096,1.3091685431204925,7.0182927116261205,105.79684303497463
CAN,2016-Q1,0.6254803437062737,5.702255392137868,2.4880223624796534,9.655407670489453,104.08009163353672
CAN,2016-Q2,1.9873237374407617,3.3744113368176554,3.715589602724684,8.619591421661775,105.32438780652427
CAN,2016-Q3,-0.13132897914212882,2.289775300560028,3.6169579136791246,7.500808853696978,105.7202532896878
CAN,2016-Q4,-1.178794728684091,3.692998533473639,1.5787156725988787,9.75213654243229,106.30710039906995
CAN,2017-Q1,-0.7371144600140902,4.017505731830919,2.1786792099424095,8.993267176825594,103.7082042881306
CAN,2017-Q2,-2.235370335641683,3.731101844330885,0.3127456332428764,9.877559748849432,103.84552293556798
CAN,2017-Q3,0.7411031188950147,3.121496296255935,0.6703121139853988,10.312946734669113,104.64069628158414
CAN,2017-Q4,1.2693455026194815,4.050088070380438,0.0,9.77974757299466,105.47849043042855
CAN,2018-Q1,0.33044630250830664,3.3222705140497863,0.26877892053599584,8.982230064067714,105.22198172507636
CAN,2018-Q2,2.897582388219322,5.16224715766227,0.0,8.829608958175308,106.8689647740721
CAN,2018-Q3,2.63626438373692,6.104566529807938,2.9542700331169858,9.434603521844558,105.8501840217858
CAN,2018-Q4,3.1624252204054324,5.5191141735121905,3.121425570360883,7.266526648871227,107.75120475732558
CAN,2019-Q1,1.0864673326472063,6.79153305759113,3.85468301104459,6.2030573147341554,106.61762955061943
CAN,2019-Q2,-1.4001913565269661,5.73004305216794,4.8971325248771675,7.907758762061432,105.9195519161157
CAN,2019-Q3,2.2701438860667302,4.329576117608306,3.3088910439374484,9.846418477028482,108.75186585191396
CAN,2019-Q4,1.2859557963211756,5.563299060101979,4.623294650210461,7.796912138011441,105.79659624816422
AUS,2010-Q1,2.0382667961121284,5.694226867043494,5.040329812214066,4.322134561378106,122.53434452367755
AUS,2010-Q2,4.592645171822638,6.324123345133575,5.3476782112605,4.35329133131778,119.49827864781517
AUS,2010-Q3,3.603085512557804,6.073315461282043,4.101577233396879,4.85823940423822,119.61595012341459
AUS,2010-Q4,1.249638067205784,3.9977524926709873,4.199895045373218,8.207157351637253,120.70630372344561
AUS,2011-Q1,0.8829683766688279,4.613240214260669,2.550154842414097,8.423312662984493,119.52073524584334
AUS,2011-Q2,2.1655823985902884,6.144365268641959,1.9655129997586402,4.968334217763594,118.4711737279882
AUS,2011-Q3,4.146861315065332,3.5228050512785747,0.009897054899794089,4.009961817705394,119.77614417614488
AUS,2011-Q4,5.635798178268114,3.9202757069151946,1.034181105036925,5.398865864218668,116.44639398175875
AUS,2012-Q1,4.198926947653392,4.68404604115622,2.555353875526881,3.853662579961423,117.95785476059191
AUS,2012-Q2,0.9930424213346298,3.3938085960704933,3.6269159648774534,4.07131426300559,118.6897012877214
AUS,2012-Q3,3.0393266590151202,3.4757503501458804,3.927904104719267,3.712911763896697,118.75379658280856
AUS,2012-Q4,3.6276461288454644,4.352306953098653,3.2553430270472177,4.6494324227991415,120.38795327302671
AUS,2013-Q1,0.9145693981639247,5.64741642124108,3.3285638086429863,6.266539621610216,121.8367870801413
AUS,2013-Q2,0.7517201074685469,3.7254768091994674,3.608438273548479,5.413450099204746,123.29354398126299
AUS,2013-Q3,1.0686701198334938,3.120734251705553,3.836438995585235,4.555684796713743,120.62160673142616
AUS,2013-Q4,2.4869945882908246,3.2856541817646785,3.615852253319335,4.5846537450911695,117.77516985753259
AUS,2014-Q1,3.093940643014839,6.249920193213303,3.771302650678818,5.364502674242703,119.93985179050193
AUS,2014-Q2,1.515004296640619,7.41129557547721,4.6221321882579485,8.01643667592925,118.7098728890162
AUS,2014-Q3,4.745981264770431,7.373522482505478,5.916472056396639,6.035804698244004,118.95518227759244
AUS,2014-Q4,4.988079182411411,6.769494904270662,3.8562913454031604,2.98816919070403,119.14472382747465
AUS,2015-Q1,4.624479171390727,6.049341601304887,6.188959805117175,1.5076014231683592,119.4821768717492
AUS,2015-Q2,1.516916913519716,6.277247744957778,5.778046708070571,4.924543846782845,118.47936547607142
AUS,2015-Q3,4.056740154440536,7.041864075738843,6.6695460273988125,4.795380035020171,120.23106667173234
AUS,2015-Q4,2.2068024738646157,7.042857126801824,8.21668773958118,6.811634189842362,119.11061784663919
AUS,2016-Q1,2.835376338467703,4.261419893261719,8.123489990262964,6.395675451989953,116.96178478296686
