country,time,stock_return,bond_return,fx_return,commodity_return
USA,40,2.2249058877654346,2.3463766206040817,0.12357404014348455,1.3291384161786168
USA,41,2.8770353852229142,-0.48632531547488494,0.7692768321842385,0.6020495688278532
USA,42,1.1648446554818195,-1.0292429828906378,0.18095977033051222,1.7573971871989293
USA,43,5.05402811024634,1.1691025688548866,4.860638736559361,-1.3135396386651328
USA,44,3.706477542499701,0.11782975308456203,4.734935597535042,-1.6615913909020126
USA,45,-1.5644049509793252,-0.5041239152815021,-4.390217673745534,-0.9830773718949869
USA,46,-1.8497256584459936,0.8061022763459829,0.5774225810087444,5.076018401867193
USA,47,3.2504117700265844,-0.6958919033038156,-1.5132630436261825,2.1001168944947164
USA,48,-3.051545622746235,3.1947540588979253,2.254560273141212,-0.540692285123108
USA,49,-4.860445328234222,3.1203488426267896,-0.7144238477322128,3.5155228907028824
USA,50,-4.685214687893491,0.30078582738184745,-0.5565675643013789,0.8629308092471625
USA,51,-1.2346050619140474,1.6040339832384827,-2.2567473446877546,0.17732324576561592
USA,52,0.8215392102573247,1.1662264548177088,1.5617666144500773,-2.333181876354347
USA,53,-3.936075769868102,2.6595779790319365,0.3478371536486353,-1.5936333979206552
USA,54,4.843961170893791,0.33875899659248243,2.7578068036103818,0.5055430252706966
USA,55,7.250752713048373,2.0406447506960514,0.4034466271139463,2.933608312986621
USA,56,3.245315941373313,1.8616667977856578,-1.3405938627553748,2.4140548086141047
USA,57,4.083917875999127,-2.667202798883057,-1.9249957133064433,-4.4407185661320465
USA,58,0.1842841055792721,1.102149057624592,3.1730554687044905,0.2942169593379509
USA,59,5.4883878685848355,-2.1667024319237056,-2.9408407594154093,0.34890560308456586
USA,60,2.285147954989438,-0.2417098160829299,-3.6698293605273467,0.269349843043871
USA,61,-3.100780884702583,1.5535271889113313,0.5957983980762533,-1.8639139847958017
USA,62,-1.2675660191673064,-0.8655285118049296,-0.36821731034995664,2.702980176048508
USA,63,-2.499821919610329,1.360929354740625,-1.2639017480210013,-1.3017061729929031
USA,64,0.013039549488326363,-0.9920269946489545,-1.1598407165804443,-2.6345937317324766
USA,65,6.4795921750110335,-0.2835286380885645,-0.6881630614946261,0.7884197718760335
USA,66,0.8950878897416468,-0.3248996825779468,1.454400483316352,2.421080350447422
USA,67,-0.9178818325443849,-0.4438099551488751,-0.6606399684678725,-5.096878990224091
USA,68,-4.053248548537063,2.7914632148810274,2.945601464694861,-0.5661029245297965
USA,69,1.908458855626626,0.9310265395345227,6.176316122955851,3.217886538203135
USA,70,0.39120593243339574,-1.1105326395156263,-3.2585548972402623,1.2303275063033854
USA,71,-1.6458188212965377,-1.6341436253051511,-1.435368792741785,-2.14120631495264
USA,72,5.480955844401073,1.0944973978482255,0.6033330932719054,3.9928013356079304
USA,73,1.364313328695995,-1.204041901002892,3.212794031302823,2.1309367096393577
USA,74,-2.391194308796737,0.20733210472447403,-1.9971227500477469,-2.822286897060615
USA,75,3.1235260330282832,2.962646545419134,-2.3215486509904726,1.6458776335406546
USA,76,-1.0554622827496196,-0.22446077854856877,-1.1760816089481434,-1.5640692199372108
USA,77,0.6241314768725518,-0.8899330816374846,0.5696923127366664,0.21351668236125743
USA,78,-0.07031817159894127,-1.0335439388378527,-1.1802495276346594,2.369796892732367
USA,79,2.0798325670262807,-1.3308277680481237,0.38785643851080975,2.5322890534271387
USA,80,-4.216119765348455,1.4331773019894045,-1.642909130453781,2.093317289336146
USA,81,-2.1272766248493635,-1.8368659114928632,-3.5702164258582876,0.7519152433794234
USA,82,1.150552663992542,-1.0881491896176434,1.3718800082696994,-3.6294094426229693
USA,83,0.5009286917703373,-1.5676186051998493,-1.29558256100024,0.2923814164602742
USA,84,-1.9470344053617907,-0.10616666825223359,1.8277530936665167,-0.9546016669119732
USA,85,2.896485716972279,-1.514671854781568,1.213304772270129,3.99179091187087
USA,86,-6.541172107371607,-0.3459409774741075,0.49250031117473836,0.2759673014212646
USA,87,1.0434332306897984,-0.38493991362464286,0.11903621760539435,0.09712178921257919
USA,88,4.191802329361435,0.2564830755801823,1.1417086888528638,-0.5576851785900854
USA,89,-0.4595256179683045,-0.38189659831603323,0.7893797753840948,-0.6328385227587876
USA,90,1.407484830205441,3.271468378665207,1.9857882042374266,-0.4014484186612291
USA,91,4.328503070825412,-0.5625952598415149,-3.6106878384858074,-2.088094157207332
USA,92,-4.595412634681994,0.10438105929281802,-0.26466600714643385,4.488283241690697
USA,93,1.1053536791373213,0.11921637747998781,1.6709746726073298,-4.70453811960538
USA,94,1.4014918635524627,1.3172602024652842,-2.725055595594426,2.947259552027969
USA,95,1.7397512301515214,-0.4117909928598791,1.5029345962262726,6.376750402252304
USA,96,1.3036867095036704,0.5069868840699673,-0.7363717091547222,-1.1502333979027184
USA,97,3.205488941896137,-1.242801262866863,0.47158568135887147,-0.8219247951659325
USA,98,2.341601192741822,0.42858828839533075,2.381103735954262,-0.8765574871710653
USA,99,0.00864813470710124,-1.1488555703956742,-0.9167590494467571,1.3373641272175218
USA,100,2.8559434847197984,-1.335956868198889,1.9875558753456593,3.9603212707688558
GBR,1,4.289060909465033,-1.1784432971673247,-0.20144108715686082,-1.2512567482057855
GBR,2,5.331467167878101,0.07590389547971915,2.4810816604205974,-3.8590179378581935
GBR,3,1.895924938265986,1.459088787606863,0.27043335088744513,2.3099630372254216
GBR,4,-0.8006454326041186,2.6991511124899117,4.3890727990546665,-0.7673158235304147
GBR,5,-0.854944683592328,2.9391679308283654,2.8283425904219834,-1.4135517991749045
GBR,6,-0.7844274957764052,0.3961216961443743,-3.019841246917311,-2.454730475553789
GBR,7,-2.5292376259634453,-0.27366054079084623,-0.517058725889259,0.34414192788769804
GBR,8,4.960205139716285,-1.325148957317706,2.1468050393710114,-0.5524572217420572
GBR,9,0.909256808884729,1.1868465883607515,-2.223729865079677,0.8668113223114612
GBR,10,1.1519097293980405,1.1821935442563993,0.5862533745972055,6.162578790152852
GBR,11,-1.2364015559437447,-0.09306964507594734,-1.5697068260070315,-0.9407029600977093
GBR,12,-1.4741741136435285,2.490370137645267,2.5463054159770784,-1.547138436590808
GBR,13,-2.0828567068066395,1.6352675522112332,-1.5445270987279835,1.4135420040522115
GBR,14,0.9621108157436344,-1.6081533649849358,2.8578767983499134,4.557761077653681
GBR,15,-1.1805275660083958,-0.019982072744279322,0.19200783172544922,1.1557463957705563
GBR,16,2.4192074852880507,3.3093463577653464,-0.20542664377289044,-1.9482998650937906
GBR,17,-3.3344095116443775,-0.121443543548303,-0.5844547423677472,4.285514204177665
GBR,18,-1.3246474244025528,1.1393285891157907,-0.39949168285607106,3.2688078545451225
GBR,19,8.00995995905101,-0.9205983697641282,-0.41062909768093386,2.8268903556269893
GBR,20,3.4082978886544346,2.557496153800502,1.5831448420783547,-0.7170954639267905
GBR,21,2.6744217048127705,1.9042154188458715,1.8001860737486746,1.1658009752448004
GBR,22,4.029093663119138,1.854490937613246,3.030456676430527,1.67002233158439
GBR,23,0.46318254923175006,0.6515266155877325,2.2665746521680403,-1.9537538563506396
GBR,24,1.7139656054122776,-0.18477529534333204,-0.02521972551958951,2.994812882600895
GBR,25,1.306321188471337,0.4104778693368665,-2.7126656170928984,2.0602024802668226
GBR,26,2.628712086140759,3.4353818589007177,-0.32585085078314524,0.6676755521718925
GBR,27,1.572649683616741,2.778388886366331,-0.0686626194044342,0.7059513931902988
GBR,28,2.542581921381691,0.6466734128126468,-0.7771034412291237,0.49668462829169213
GBR,29,4.036780865587884,-1.4310510426754492,0.4767418161857541,-1.7555837324938983
GBR,30,4.550445397203715,-2.376026878114956,-0.8649701453900903,0.7575665236524896
GBR,31,5.713244051293792,-0.4181164508450239,-0.6149764653734591,4.718481530084373
GBR,32,-3.2110898722489534,-2.609238311507563,0.3471881191735939,-0.9226735038840789
GBR,33,-2.8231800147466357,1.8720266600541147,-0.021525699802307258,-1.529026922561848
GBR,34,-3.5616037736169472,2.395593945065616,0.7330329265726234,-0.41527827866270584
GBR,35,5.7453780346517025,-1.3343310825534667,-2.7852412310180386,-1.8080089024054282
GBR,36,0.9994071782690761,0.511821965866027,-0.3846034865766855,0.6904813136840069
GBR,37,-3.0930501308740257,2.967471645580872,-0.5488515616696953,2.803461618655739
GBR,38,1.2804984499161092,1.3659930058310399,1.037964241369381,1.2985318641264456
GBR,39,2.6178455484646417,2.2594023190690753,0.54316453770304,1.8313754776920956
GBR,40,0.5542048958551833,2.620027081147135,-1.3450081519318575,4.6038446550831065
GBR,41,0.49657406152288736,-1.4929657419213558,0.059940120608268074,-1.3793380366898544
GBR,42,3.1332154769888603,-0.8163303750447863,-0.7930315105368151,-4.879215335708317
GBR,43,-0.48196998617794495,-3.1296488000786833,-3.441839973170803,1.4656829480947775
GBR,44,2.8708309012051014,0.751665497600172,-1.7320934753622943,-0.047040219916668166
GBR,45,0.8379028967192043,-1.3128218374593188,2.882992102618222,2.1446260434365443
GBR,46,-0.01747480794667211,0.49276409328727866,0.17757643223934746,-4.9777835529951036
GBR,47,-0.18165220448605868,-0.4081457665669356,-2.2367278480291857,-1.1459898818637964
GBR,48,5.936521783970361,0.8857092988280895,-0.648167861918068,1.294761297431992
GBR,49,5.353345912025442,1.181078303784454,0.6482318648609187,-1.5587775058786761
GBR,50,3.1916319559137136,0.654719800560642,2.0133689837113375,1.418210838325329
GBR,51,4.029448765419776,-0.7338461930384799,2.804189042610915,0.5624394133877247
GBR,52,7.190354918288174,-1.37914097872603,3.9390630410310603,0.49475564631833674
GBR,53,-0.6735910951441284,-0.4497163003414901,-0.8583804707517575,1.0549788523009571
GBR,54,2.0627747784624852,-0.49432314597847704,-0.0665669348909391,5.395057739304435
GBR,55,5.950534412018782,0.48964149052914446,0.5461970990875459,0.6866664705307073
GBR,56,2.9972347832635275,-1.4657948506212688,-0.3567812234209665,-4.161543332460818
GBR,57,2.0590202700125895,1.1027585967892186,-0.8356396585878196,3.557026976218916
GBR,58,-2.9097675381353656,-1.3377690082170743,-0.07241938317678195,2.857291449218599
GBR,59,5.322433744430469,-0.6065006322133274,2.38605238874667,0.08729567677641917
GBR,60,0.5759888984909872,1.5485481686806448,1.2664323028231073,-3.9790132037278108
GBR,61,5.048847362897185,2.1284747539858433,-0.8540613928849787,0.6261713118859971
GBR,62,2.5486027190083345,0.5833800687699778,-0.8920280729980246,-1.6739811803035498
GBR,63,0.7398254827968969,2.1274548367708817,1.0957205933206984,-1.1054707900488496
GBR,64,2.950706104095123,-3.8541165784228824,2.1906899753512747,-4.482738575558457
GBR,65,-0.23062478992948487,-1.3825836792775057,-2.8285400007679993,2.4984314169923216
GBR,66,-0.8645386590582234,1.0864641641479043,-0.29928495955948586,1.3474601160078887
GBR,67,0.705639231145343,-1.3166050763486847,1.756463729505582,-1.171611114031951
GBR,68,-4.03755434899432,0.23116126265501258,2.3218750532677235,1.9868090007518755
GBR,69,-0.8880844142526103,0.2992266480566014,-1.0663450983022025,5.305798213552952
GBR,70,1.6186253391397982,1.0713116054458307,2.0347653776639305,0.9764202892412193
GBR,71,-0.05363647967773033,0.25626991800447674,-0.3604981906785571,-0.05995843354460717
GBR,72,2.7391524068135658,0.3680481312132478,1.5379671869858813,-0.2516045903643251
GBR,73,1.0714482355000277,-2.584391893603705,1.6265824063891228,0.801076357106535
GBR,74,3.6628025769993586,-4.244306618491344,4.112058396137121,-0.32990442722871227
GBR,75,4.252456131782885,-1.7616565202264698,1.3704068894637373,-2.704947727521738
GBR,76,-0.8844338450387275,3.1939622825469014,-0.4837349844955904,0.2821698993382674
GBR,77,3.0833872314327895,1.1658972330774042,0.4346969990868975,0.8899596327033243
GBR,78,8.080212902728503,-0.40708404114304414,1.0616501639501732,2.6528162952259953
GBR,79,4.686226513017202,1.4830456333661588,1.7508124110427596,-2.69030344361743
GBR,80,5.930544672075408,-1.8404681470631257,0.9864261700335157,-2.14593036594709
GBR,81,0.9622668512989623,0.6083680798729727,0.6571061195833074,0.8381109909031441
GBR,82,5.498987916176237,0.6592453781877743,-0.0920551280889281,2.432250334583844
GBR,83,4.679937682261945,-1.9085387986385625,1.4920814657674066,1.9024954171346526
GBR,84,0.13693068201661807,2.2762101896745905,-0.3281521124005108,0.4211243016403271
GBR,85,0.05610501922045219,0.6762790787613128,-2.3441111136670867,-3.61145372776381
GBR,86,5.350753115467361,-1.19761957139281,-1.621470522622604,-5.717408047639693
GBR,87,-0.8201825076513711,-1.585769910934455,3.0284478576725955,2.0221336141361093
GBR,88,-1.584841862427909,3.973053900011606,1.6495871794071961,-0.6953242350499681
GBR,89,-7.095073906993111,4.889197828045217,-3.5735620977129967,-4.214139271605528
GBR,90,2.919831329200009,4.3726286794455715,2.9135925860832947,1.0276251929931561
GBR,91,2.637873581786258,1.642970285292427,1.622863873717271,0.7401721099535913
GBR,92,1.1380180939046531,0.32149889487595995,-1.5531577910029744,-0.6874903887799486
GBR,93,-4.403441209325292,0.8170290657628334,-2.539690788132142,-2.8589889895511242
GBR,94,0.6609657563983055,2.7473695875488318,1.7357731013720896,-4.199987093631333
GBR,95,-2.341160410200783,2.278351383439847,-2.3330865675059114,-0.9425983078923689
GBR,96,1.9776676799239765,-0.8627128000856279,0.15329977255180469,-3.4554880673362014
GBR,97,-1.0447087399908441,1.0028699354919617,-3.390104665849939,0.7797313341048006
GBR,98,0.3982431530912712,1.414758484994846,0.36984095672368933,3.4277131162536936
GBR,99,0.9771252471232481,-0.12333913954616216,0.12042321653211588,1.5874456564819646
GBR,100,0.8059201595598371,0.4844732440578692,-1.480494519114439,-1.575273106768114
DEU,1,1.3764750809592876,3.5321524793501196,-1.2631431873169152,2.5171407639105325
DEU,2,0.3799834594012651,0.9405990632159642,2.9283222513253966,1.527466095442455
DEU,3,1.724183159703108,1.897970101081644,-0.7339895168350847,-1.9193214371065666
DEU,4,-2.8907126894787067,-2.1126393609973775,3.503796811750313,-2.85506118566718
DEU,5,-0.8815355630911038,0.15361966177923692,0.1747535181350417,1.8674435801004206
DEU,6,2.5645634853842085,-0.6081588967523848,-0.3304960622141417,0.9123508062343358
DEU,7,-0.4183204533981376,2.733447831215333,0.8850557237137306,1.9666879732288436
DEU,8,2.018108337276507,2.1385420515569207,0.40556159882469295,-3.0282393884257557
DEU,9,1.4721712655996582,-0.6160092064265262,-1.1050069768379267,1.2801563394192257
DEU,10,3.9333629174749554,0.010539471911048814,0.8567500193819916,4.414455312347186
DEU,11,1.1868924068272833,4.010481246695242,1.2574106903374174,-3.9922450292962166
DEU,12,2.4500106806104087,0.9305337996755021,2.6162122068747324,1.4200792194367517
DEU,13,-0.09907030727619781,-1.3786099204648516,-0.7011394813874581,-1.956189354362757
DEU,14,-1.680180803527705,1.4303808244789313,2.980687504963802,0.8866891198139852
DEU,15,-3.6843706898442408,1.6228935167882113,1.7308051575471615,-1.3970166876077836
DEU,16,-0.6991919923890944,0.782326221256764,-1.9284320374609698,1.565445193206578
DEU,17,-0.36146706844817134,1.1821153176594055,-1.9397486103691843,-0.9119046917464467
DEU,18,2.2022939432525797,-0.232315165608171,3.4423584695592337,-1.0155373957706686
DEU,19,0.9655801481949985,1.6366578444892195,-2.874242688516089,-4.42675957800804
DEU,20,-4.409114352276702,2.80203357715909,-1.577320522415893,6.097862891535541
DEU,21,-2.062357654585753,1.2562363021138163,2.5964748936495363,5.559566695326204
DEU,22,6.049571541064702,1.778577748787908,2.4099415150890184,1.982588152234607
DEU,23,3.011336959220466,-0.8019615560472719,-1.4767516143895725,0.2066763522569415
DEU,24,-0.13812359503865596,-0.3505453022614178,1.2247342327353203,2.4613025732123854
DEU,25,0.32270487598575925,2.5895444271961487,-2.3607853225331508,-0.2307389987367514
DEU,26,-2.046899897595756,-1.9596779935626794,-0.6285510820753717,-0.26632244725159593
DEU,27,4.406955816580901,0.9325969343216015,-1.7730864576181786,4.670431063660897
DEU,28,4.175093244848231,0.7706480711216039,-0.07068956027279155,-1.9684581631102747
DEU,29,-0.6278144271142532,1.9967376315215968,3.613729626269452,3.7571376112372037
DEU,30,-1.458033131456165,-0.9124417102161586,-0.22056287039026817,-4.0640219614026
DEU,31,0.8949964060228106,0.16856935564421505,-1.065191337053387,-4.255373981473643
DEU,32,1.7015965369255137,-0.518137818598384,-2.3353261788825512,-7.464580008116462
DEU,33,0.1589115151547254,2.9571057298689487,3.288691936989396,-1.6834015985094435
DEU,34,-1.7194484529557863,1.4646986795319608,-2.3788837772780167,0.6763130652734625
DEU,35,2.1975925664725753,2.187770192825449,-0.08968218756385662,-0.3985738866149846
DEU,36,-2.342891927008343,-0.49718659856736025,-0.8866150692183519,0.9430332997167995
DEU,37,2.577761262612997,-0.9070465707086783,2.9298336608485274,-0.545860895023525
DEU,38,0.264970819830074,-0.810831898092022,-5.017444346019478,2.2229500629062953
DEU,39,2.30832534987439,-0.23313797281205845,0.251837859260563,1.5241894928983053
DEU,40,-4.385508459058107,0.019315838526367868,0.9401672989056571,-2.957282954885706
DEU,41,0.5134195272081599,-1.4064153826477959,0.5838010178660986,-0.26918089852901234
DEU,42,-4.72275691838163,2.555528771859864,-2.0540392622476404,-1.9906601208127204
DEU,43,0.20072847646874825,2.447059480230533,-2.17047355860767,0.051452258560464564
DEU,44,1.3778189252526765,1.4574953570086278,0.3765557677497161,-0.8569479734179156
DEU,45,-2.273692192806809,0.8340367340635426,-2.520886806285736,-7.315426603004398
DEU,46,1.1536067698064052,1.8080966894529675,-4.694313521320993,-3.0530554464096427
DEU,47,2.0441200366103165,3.3260373585355305,0.2886456487593023,-2.007746345180055
DEU,48,-0.272980743039406,2.594782921732243,-1.3845110376911265,-2.102094280634485
DEU,49,-1.4042320642359551,-0.657719237039931,-0.1339406020488396,3.950034047328696
DEU,50,0.9001111895385745,0.024690181942503664,-0.7274080888184392,-3.535468854349794
DEU,51,2.8106370270094168,0.03206987858790139,-0.2476744816397139,7.756436854869722
DEU,52,1.2486190044120833,-0.8782861979596268,-0.9024899548414205,3.548134664987018
DEU,53,0.5359697086685845,-1.7989839648497408,1.625511388685085,-1.3300039970429705
DEU,54,5.7447868761335785,1.36377369019309,-0.4650877882161787,3.152646028179898
DEU,55,0.8493417958096505,1.469079621146953,1.019573246441566,-1.807174511617239
DEU,56,-1.7744187407573382,2.192949627368046,-0.9792496730500865,-1.0971896754288177
DEU,57,-2.97151303550971,1.5626368434710718,3.5894908663098914,-2.7001020160644345
DEU,58,-0.15319635691861405,2.7501442274955696,-0.4172816250580488,0.9714267729447331
DEU,59,-3.131203643518418,1.5485361040133607,-0.8513039284676687,2.598544574640789
DEU,60,3.3203343669564944,4.138807631078234,1.3907965433659022,1.0788798010322322
DEU,61,0.9864829180417403,-0.08126724278327502,0.5847822680692676,-0.595687697659442
DEU,62,0.6753277972270997,2.287709899756483,-2.0329188689134545,2.858546830615411
DEU,63,4.090174558356388,-0.032869291035826365,-3.9375490530004518,-1.2343657776812953
DEU,64,4.37129767213305,-0.1736888953352427,-1.5785778759797147,-1.3041811216794943
DEU,65,3.030286423341047,0.7792663356076988,-0.21654169993851713,-0.9648900756655253
DEU,66,-0.8009492281832781,-0.8955134194884498,2.921205032020683,-0.8264869354760387
DEU,67,3.6426772162722445,2.3211637845421236,2.156253709758407,-1.0886642930276509
DEU,68,1.6467545692511356,0.23241587903329394,-1.7929926589412366,0.7803105044673485
DEU,69,-3.3011473399402114,2.4836908022137716,-1.3066874250255354,0.6218294236450391
DEU,70,0.591045457258488,0.2789152107034088,0.9630988738642126,-1.081007344059155
DEU,71,2.744293014711664,-1.8000030424945588,0.23452643807818113,4.817347353726532
DEU,72,-2.655268095731475,-0.4680223060669816,0.5590475731173299,0.8908476867526706
DEU,73,0.857660064861613,1.1782992857858656,1.1060973296079082,2.9020228634363248
DEU,74,1.3865185538857818,-0.006317814720205095,1.2483823649360235,5.038372109918498
DEU,75,-0.1879528071450597,-1.006940704489179,1.912532962245135,0.1586223025150374
DEU,76,-6.465507342142531,2.3114726040580145,-1.8945191942451787,-0.1571379779536459
DEU,77,0.42068683410687324,1.0744018166384686,1.164674580703624,-1.044781521055347
DEU,78,1.6526826545530182,-0.047529433509635954,1.3948797264359127,1.511341631953759
DEU,79,-2.5697512640644016,2.2468529503860366,-1.4444245699331548,2.1975572698647166
DEU,80,0.9161833904116645,3.287381965224556,-0.4598036059438137,-0.6409819651007633
DEU,81,0.10465609799205142,0.13397506106965468,1.4006261740044106,-4.035549634693978
DEU,82,-3.079285071025774,-0.796601996809736,1.2791557912955729,4.010194904284848
DEU,83,-0.5499795861009091,0.35252338321006,-0.21386949403236521,3.2820167924688173
DEU,84,-2.76576078456773,1.1288312271723946,1.4588850432457734,1.5718022118526718
DEU,85,0.36346534795353996,2.0642571086109824,-5.529394295094353,1.876937919381036
DEU,86,-1.8545839379728348,-1.954036897693945,0.6308314514284687,3.64080684006343
DEU,87,-0.5265073610662763,1.8918664756476744,2.9427197798715152,3.635056124770746
DEU,88,4.938539428621634,1.1748002508808524,0.4191867761961022,-3.657604596155708
DEU,89,-0.17303694491359967,-0.8985118324406001,4.112330261835833,-0.6758174551677452
DEU,90,0.42360730247617984,1.1924501882576977,-0.12321555351210947,4.240067648269016
DEU,91,-1.754290778341655,0.966421043618833,-1.819829023360827,-2.90434542258469
DEU,92,-1.939439773935939,0.7203042772099975,-1.2432015503673794,-1.9068946398858622
DEU,93,-4.341599791795013,0.8879134045513448,-3.626955949823032,1.8040937816386906
DEU,94,-0.11554414376190875,-1.4502400230478225,-0.9260491105561892,-1.6795580678398097
DEU,95,1.0172656934954332,2.2627353353814113,-3.7059301321657694,0.20970599604691118
DEU,96,-0.3073752407362951,1.5521484110008692,0.3263869571761763,-1.8066414060577416
DEU,97,-0.9166027544594012,-0.5260512279255948,1.7737466014425043,-0.034746747199210726
DEU,98,5.683208358427165,-0.18481174261012434,-1.0891299458567596,-3.7305602777024514
DEU,99,-4.769801616311035,-1.6254832367889795,-0.11040339878389967,1.0298731794641915
DEU,100,-5.149255691113421,2.4021761429479427,-1.7078543720962671,0.5058778279265619
FRA,1,-0.026724463128651843,-2.424800612586066,0.9193658212888856,-3.128436024035012
FRA,2,1.0624250141150842,0.6891586265262055,2.634419038547101,-3.502305249196994
FRA,3,-8.066994396422004,1.5767759162515802,2.572566666334077,2.837202092936421
FRA,4,0.7075783758106414,0.1161190591503003,1.263951137459024,-2.1868687013026706
FRA,5,2.3851307152786863,0.9897891298881538,2.194637899785211,6.744221231697067
FRA,6,2.3010605426931345,-0.5161295333642528,-0.006922423257433474,-3.8631314331634425
FRA,7,-0.9687337693688967,-0.11458240048069845,-1.2707228231798977,0.09185729595481673
FRA,8,-1.6788336044545265,2.3563884651641316,-0.25191063511396633,0.004118411353436404
FRA,9,-0.2662679403552417,0.9475953558387109,1.4259566956644278,-2.147475435845389
FRA,10,-1.1156766916323295,0.23112688070050644,-2.98314761016399,-2.1999220536477884
FRA,11,-0.6549307201682455,1.9146738827249443,0.3852087885452485,0.3280016446506249
FRA,12,3.372500384116057,0.09069941394606273,0.9206337668316993,-0.21179362023560344
FRA,13,2.0186366562394555,-0.6807925214999301,-4.764046303168649,-0.3326207645610216
FRA,14,5.35540764355273,1.2188402211532512,2.4768224816724906,3.0837377738742497
FRA,15,1.68681310686855,0.4759510768506596,-1.1415307919707658,-0.5234624876340973
FRA,16,2.901294329629244,1.9434501462036087,-0.014311157785860305,-1.1473295306156697
FRA,17,1.177012879161681,1.2549223064791288,-2.7999641334534835,-5.812218114768762
FRA,18,-0.648609690929618,-1.2056339690544169,-1.2234998717750862,-0.8144076157015927
FRA,19,-0.5393066265330374,2.6621889496787188,0.5331731609514173,0.7060539202945306
FRA,20,2.697990339105867,-1.2809403444188445,2.073210300255934,-0.11290577219150014
FRA,21,3.1665404552631893,-1.5560096537534343,-2.9664984648095833,2.055712313810839
FRA,22,2.3311821934478334,-1.2554069367652356,-1.5774078683646597,2.998064576665378
FRA,23,-2.4498178896282354,3.011103485629302,-2.005350374143034,1.855845610677775
FRA,24,-0.34553764658081276,1.6775155111657898,-1.2410304319983505,-0.23849398580292644
FRA,25,0.9735033311580468,-0.9646487862699418,1.3589465332646298,-1.28209280451961
FRA,26,0.2968501567247135,-1.0703337431461883,-5.262296749403807,-0.5601162003384043
FRA,27,8.152830850140184,0.7803673161635825,0.7773212274232763,-0.6820157385241544
FRA,28,1.7679803330791222,0.8481176963099839,-2.1350990811492867,2.751263608113835
FRA,29,3.208241549260609,1.2142886590811537,1.1503540965296044,0.2891633634076687
FRA,30,3.224707432455485,0.9876126192722087,-0.45898996756511,-1.390850732646052
