entity,time,y,x
8,5,2.89524997468219,-1.4617746782972973
8,6,1.0541300040568855,-1.1949590069182277
8,7,3.4513497821394274,-0.1171699596632066
8,8,3.691789464863479,0.12623206710139848
8,9,4.720487756135459,1.15105777321711
8,10,3.209319929489337,0.34581744585617963
8,11,3.718362625666023,-1.1760112961506453
8,12,4.792308145308163,0.4921221764788038
8,13,5.600822032341542,-0.3994482652309996
8,14,6.019499320027,-1.2295271814773159
8,15,5.1820091687375385,0.34618470132278506
9,1,0.6155049927072621,-1.3767441713789257
9,2,0.6709622062899722,-0.6483071307740474
9,3,0.9686301367332945,1.4364155484434484
9,4,-0.05051678884137689,1.535949972926831
9,5,2.5227969229828413,0.40615239073038667
9,6,0.6315959402291369,-0.4965444055720736
9,7,0.5324497771405645,0.8569586323736037
9,8,0.7591580604998031,1.802783629818553
9,9,-0.26735829180611137,-0.8468740708576237
9,10,-0.5345995772091705,-1.0634780168823263
9,11,0.07078302059740856,0.24444405249656773
9,12,-1.5909232534935076,-1.3553570294327757
9,13,-1.39829751176457,0.42089537721324494
9,14,-0.25996719374705585,0.06828393071987066
9,15,-0.09368386418465202,0.942890704104015
10,1,3.227098704269122,-1.4198023620089806
10,2,3.4787191606572128,1.0926849236207241
10,3,2.5590704030647546,0.22849725726338485
10,4,3.2702702182487093,-1.0888597538391427
10,5,4.051201516015624,-0.7924058803671749
10,6,5.01943676588145,-0.9584607534624877
10,7,3.3686056147563823,0.059222386169860565
10,8,2.3526962879591586,-0.636806783798916
10,9,3.0263709554609104,-1.0496738607286842
10,10,3.329524740369653,-1.2306559001916246
10,11,4.0965449815684885,-0.28415761199549266
10,12,4.398775983563437,-1.7111192953011478
10,13,3.1395236310854093,-0.963990079698021
10,14,4.107805622522569,-0.22316571716960681
10,15,4.548417151851475,0.22754210760139534
11,1,-7.14638154587554,0.306123782299801
11,2,-6.82120904751513,0.14205317958083946
11,3,-6.5177245230089325,-1.365481980641215
11,4,-7.841970400797876,-1.269831095966037
11,5,-6.741115095030617,1.071487372951796
11,6,-6.147615720128069,-1.7408432062077208
11,7,-6.740026579022023,-1.3438846743805426
11,8,-7.0568671008305,1.3923054449510066
11,9,-6.425341098149716,-0.8704590048393391
11,10,-4.971040761759933,0.9606735697313588
11,11,-4.304534053313986,1.933136110860094
11,12,-4.369125119430674,1.3802422498806024
11,13,-4.093497995556321,0.40909859482977906
11,14,-4.3453231322310115,0.24341808798352207
11,15,-2.578792925242844,0.3973928819910525
12,1,0.0006342320875067919,1.734216115671512
12,2,1.703035018204754,1.3318565553453268
12,3,0.8323834276208082,-0.10621732164631621
12,4,1.091713857663424,-1.0392241372424251
12,5,1.3457807213254733,-0.9402972718659902
12,6,-2.129310160789097,-1.808576054332667
12,7,-0.6470669776211624,-1.9445113333638286
12,8,-1.9207145891788184,-1.929705954332517
12,9,-1.3391039595311829,-0.36169039071001735
12,10,-0.9958168212772468,-1.4563147846378024
12,11,-1.5386063907281242,-0.2161075781722817
12,12,-0.4122701721776605,-0.13929620522278272
12,13,-1.578774447561469,1.8691572575764555
12,14,-1.8543949445548895,-0.38145459626995976
12,15,0.05407814215129414,0.7601899186869512
13,1,3.8116099452010586,1.3148999944870858
13,2,4.628450270737362,1.2573434434792696
13,3,3.575221364225505,1.2206365497431693
13,4,4.290809248682918,-3.045577195640706
13,5,5.0318324460133494,-0.5068948292384498
13,6,5.229291904997707,-0.34588187250176994
13,7,4.698468491336654,-1.1324867757954833
13,8,5.94975801700775,0.1580123028129197
13,9,7.063263742990058,0.8655599209776189
13,10,6.210662973657636,0.7504043137071867
13,11,5.797641432505517,0.6847097870401128
13,12,8.133405551347963,1.8311404233425501
13,13,7.192213310569624,-0.9437362802709967
13,14,8.023645610029279,0.10523654153542766
13,15,9.24192618177399,0.383483245850929
14,1,0.26740073931092084,-0.7349948300490996
14,2,-0.08291076748505122,1.0598568779710253
14,3,0.507090344337217,1.7418777583830352
14,4,0.7423996391104649,1.3809330035259806
14,5,0.9158166060311206,1.470237184847392
14,6,1.9263936748607051,1.1883908567909556
14,7,2.7288567144246203,0.6479244964994534
14,8,2.5999990992515225,-0.09935730046951681
14,9,2.5555717732408736,-0.1055970500313225
14,10,2.755968842629195,0.5518709498532024
14,11,3.0616726188067407,1.6007081985845892
14,12,2.8098931061340817,0.4354134726010168
14,13,2.6107057146295904,0.9415548155973297
14,14,1.0071274343317747,0.5751955326234904
14,15,0.00499676823928602,-0.36532818320563404
15,1,-1.5021692434696372,1.0234596561803828
15,2,-2.8510257311847687,-1.3370183932197406
15,3,-3.610353979177349,1.621869431851812
15,4,-5.045282336483706,-0.2767669959442117
15,5,-4.061626839594287,0.2971652063875965
15,6,-4.550559572525244,-1.6990711054918555
15,7,-3.4338501054640385,0.694682852070763
15,8,-3.422852537385621,0.6177718291565205
15,9,-2.144049239495926,1.5652280623471735
15,10,-2.389361382931136,-2.1817239094804743
15,11,-2.444284243686102,-1.021533240316777
15,12,-2.5778347919539666,-0.49285231770252436
15,13,-2.279685810766721,-0.8290781126050291
15,14,-5.015986015526327,-0.7778052816104128
15,15,-3.9104928826450918,1.7541199167269337
16,1,-5.132532712034827,-1.1962558654364726
16,2,-6.94655091457537,0.992913645783844
16,3,-6.31214898545072,-0.5906711590921645
16,4,-4.692945440644541,0.9611993466273946
16,5,-2.5191213370603878,0.621749339509785
16,6,-4.528907359165294,-0.8545163638673533
16,7,-3.3042441981161517,-0.8791166961553806
16,8,-4.429098435953728,-1.5913990702773642
16,9,-6.242782557047933,-0.7391525144883458
16,10,-4.7943066314929546,1.4944754141485805
16,11,-3.9388839407003697,-0.6995787694741838
16,12,-3.3080838180271135,0.040822318516257554
16,13,-3.9310645782691216,0.35895190640858005
16,14,-4.972080228926753,-0.4959578233995663
16,15,-6.459861998821355,0.546999418272386
17,1,-6.066937141139855,1.46531343042525
17,2,-8.10612808812565,0.6194849123855823
17,3,-9.039477364021847,-1.554539840708379
17,4,-8.157979247624077,-1.523399645589532
17,5,-6.358599956736671,-0.2915299741061933
17,6,-7.0175832980592565,0.5192324302371016
17,7,-6.89783570705219,0.5514171328843874
17,8,-6.893807583693339,0.8919967741741827
17,9,-9.294615058173614,-0.7070541451043787
17,10,-9.610679294290808,-2.601953052326228
17,11,-9.24654751478744,0.16776913301371715
17,12,-9.397739222320208,-1.5974203885873521
17,13,-8.015527681719178,-1.494912691511115
17,14,-8.702863780477939,0.4274530638361327
17,15,-9.703735046802695,0.15946447906901934
18,1,0.9634933527744542,-1.5048433244199886
18,2,1.0502498233924502,1.0051704256964147
18,3,-0.2013324954591016,1.4712984462828533
18,4,0.3780899236829413,0.7658922636300481
18,5,-1.1107792657507183,-1.2301937035830341
18,6,-0.3944569955295797,0.36724763173507335
18,7,-0.37196815925880317,-0.19482632124674762
18,8,-0.22108187281035832,-0.04985531894916237
18,9,0.015419393363237985,-0.0914158672994371
18,10,1.992567182844135,0.20358911076247374
18,11,0.846802895319192,-1.843080658618847
18,12,2.118708582775127,0.4085022324948666
18,13,2.3684987230642225,-0.10006513129805106
18,14,0.6600816229284271,-1.6476200058272774
18,15,0.7404123991775093,-0.014462576070759887
19,1,-7.84957552622587,1.7921746039342261
19,2,-7.2798991156472,0.03341609883931154
19,3,-7.133567352674203,0.033341681352993764
19,4,-6.244742094359161,0.6649166081354148
19,5,-7.173428007252416,0.6304745309359174
19,6,-7.081512476908488,0.7023406433260037
19,7,-8.10869994821949,-0.07382816714525692
19,8,-9.634090554976547,0.2158216806038041
19,9,-8.681636607013807,-0.18293769469473498
19,10,-8.145237349930094,-0.16724544496572397
19,11,-7.794750341777658,0.18491043555142528
19,12,-7.63513723235197,-1.2765980562246522
19,13,-7.7205561924007755,-1.9847173621510072
19,14,-7.12104676419546,-0.9785277450254042
19,15,-7.9151546497243155,-0.4213155747820733
20,1,0.2686091998452555,0.1542670806910149
20,2,0.4175283216582931,0.7204287507055331
20,3,-1.7933403350133408,1.5498945797170658
20,4,-1.352569500904452,0.38413463094002026
20,5,-2.5415975343545534,-0.9588299815501674
20,6,-1.814770679195844,1.734355071007698
20,7,-0.6352912831722813,0.9582387968646838
20,8,-2.589972680711252,-3.2253864759884063
20,9,-1.9895762965969734,-0.29616905813048805
20,10,-3.151188596520482,0.08452415731984732
20,11,-1.7918374934279795,1.3352492228181534
20,12,0.07526815235897222,0.2198419359815089
20,13,0.607534286087761,0.2635808944635766
20,14,-2.0779408193183047,-0.12133422447057401
20,15,-1.220603355436852,0.43503935855074066
21,1,2.0283833183818762,-0.8696069725398744
21,2,1.4582044685104045,0.2292187254107347
21,3,3.353500324598085,1.6388076202016326
21,4,3.1885502248379876,-0.202368264876043
21,5,2.932121196365404,-0.5790330809749246
21,6,1.0073584570321454,0.4541140199293538
21,7,0.2729780639115946,0.764132006644659
21,8,0.009445957068298538,0.3438310575949187
21,9,0.3679980134966732,-0.8650521438495402
21,10,1.065018014266255,-0.9151263105412402
21,11,2.1938316203409896,-1.2777605429455732
21,12,1.485252807002856,1.3996513013400698
21,13,2.7803262517045697,0.8218051769658246
21,14,2.036287416038196,0.6424754539597096
21,15,2.270322425964639,1.6017963757387048
22,1,-1.3795085528579207,0.38836328130844133
22,2,-3.2275916339411843,-0.3222234565782111
22,3,-3.094416615535708,-0.5795623199016379
22,4,-1.5739961647114975,0.9359429384459708
22,5,-1.1051881038043225,-0.7890375240259813
22,6,-1.4411735908873344,1.5180037458318976
22,7,-1.1420549088962835,1.7575517112879504
22,8,-0.5196784552629037,-0.4035815380067127
22,9,-1.8003001995926842,-0.5181384258869924
22,10,-0.33069658035251304,0.7912748262191275
22,11,-0.9986691598907085,-0.12013210397562105
22,12,-1.5443315569988654,-0.5754557267995354
22,13,-3.3990317778351153,0.37033831007216395
22,14,-2.7451739859332807,0.6848082848177214
22,15,-2.9386065575871805,-2.132519543078885
23,1,5.761929029223883,-1.693677962369366
23,2,7.2439556096753766,1.7016584639915044
23,3,5.604505372532685,-0.0009695132051754244
23,4,6.858566077840239,1.6706262173188033
23,5,5.440861749231751,-0.6624582448024797
23,6,6.482251761148312,0.5174212376275227
23,7,6.848374241997039,-0.4742679836199497
23,8,6.07126576391154,-0.650754461849762
23,9,5.446060952083354,-0.9009895812525811
23,10,5.496702649898093,1.952683736499624
23,11,5.813777766816435,-0.987044066499029
23,12,4.0941624819695,-0.7788402336370727
23,13,3.0478195556543226,-0.28904409428985894
23,14,4.898921868452701,1.1553618156876064
23,15,4.718301330321582,-0.2675854613462767
24,1,-0.6115443733572845,0.9768092141262628
24,2,-1.2530185116632777,0.5569939743358971
24,3,-0.6918626041284384,0.8549983449576611
24,4,-1.1112814352689577,-0.058174713011071646
24,5,-2.437176237201723,0.007967346712205442
24,6,-2.848707620493018,0.08368685884761556
24,7,-2.667868007962975,-0.7689145650344424
24,8,-2.9121212226032887,-0.09971255359724192
24,9,-3.3716913783057523,0.17397548222777348
24,10,-2.392974941336107,0.053942566751753025
24,11,-2.719782847305271,-0.8173378773251694
24,12,-2.3026471750302666,2.0049163838307185
24,13,-2.7687706544249266,-1.1557265742533762
24,14,-3.44436073158521,-0.955283556490343
24,15,-3.5038859005613117,-0.08920322239073143
25,1,5.316296446340161,-1.3940118993793713
25,2,5.491606485636015,-2.46237726410651
25,3,4.968626843231673,1.4405130604921097
25,4,4.391243920895733,0.1277477649107692
25,5,4.167041598132811,-1.7041593469119036
25,6,7.026863546890617,2.125876238697896
25,7,7.455092969818184,-0.5562510014395287
25,8,5.607598198192539,0.08925364151072177
25,9,4.061697558501555,-1.2612784499642071
25,10,4.126940894330446,1.0347965803387713
25,11,3.6940937704473678,0.5464028474914061
25,12,4.9863385841195695,1.3667298622259128
25,13,6.289281398718964,0.32412817746092815
25,14,4.422047329968163,-0.5380866873005469
25,15,3.5938295840007037,-1.260606743769106
26,1,-1.0235307733145054,0.541609674727727
26,2,-0.7605300883707512,-0.19170271427751387
26,3,-1.1820555869122864,-0.2847384616327839
26,4,-1.583684524672317,1.017706575321245
26,5,-0.3245931329036984,0.48954453200259535
26,6,0.15547223770060464,0.14342153119748552
26,7,0.2849665416615377,-0.6586026789409815
26,8,-1.7451927627703654,0.09397488942874871
26,9,-0.8841609524576901,0.05980290286959733
26,10,-1.1917622044618332,-0.07460681161031388
26,11,-1.2254283347036752,0.44642959155740464
26,12,-0.26269378835959334,1.642503385193966
26,13,-1.9097927974533377,0.17339201245551433
26,14,-1.9565268822271806,-0.7493456948330224
26,15,-1.0484087199658845,0.6060048379602879
27,1,2.322612058044064,0.7437086186568211
27,2,3.04146752819475,0.01525863465745046
27,3,1.8774728956796256,-0.21221910712377753
27,4,2.5965535418798416,-0.1176208233201904
27,5,2.60529821017179,3.3505308993065857
27,6,2.9100641218970247,-0.5590840515479872
27,7,2.659720111205739,1.3872831003685868
27,8,2.676783334307178,0.009664400230581746
27,9,3.28285872831738,-0.42345570639718755
27,10,3.9499982451130897,-0.13698352526119556
27,11,2.3899372033851827,0.5189969229791498
27,12,1.8647224233007136,1.3596824147224496
27,13,0.015700101183334647,0.10115492437637884
27,14,-0.0225240710599674,-0.4558317149025935
27,15,-0.22245378923974563,-1.1946860047619756
28,1,1.8661683151160806,0.16819169942009293
28,2,1.3540825291742602,0.7105562577254486
28,3,1.7944006560122345,-0.9418267507762748
28,4,2.1000402099016977,1.1703362242741864
28,5,5.796189970445985,0.41510841105746127
28,6,4.762766721935181,0.005400023007995071
28,7,3.592093398502862,0.8713192744451523
28,8,1.9968931107057373,-0.09649415150665787
28,9,0.5907550487073743,-0.8944488571914476
28,10,-0.7483837561466141,-0.8050707014804184
28,11,-1.1593639727065328,-0.5947024091175721
28,12,-0.0021778346234588852,-0.010390329027439154
28,13,0.37320636040968563,0.1782610470173728
28,14,0.2717334696446729,-0.7679428979698132
28,15,1.9904049653650187,0.41420471377524704
29,1,-1.5717172037964797,-0.6665926966914908
29,2,-0.3433079730511092,1.0571672152621645
29,3,-0.269609471339699,0.5516699311418115
29,4,-0.07159260299448156,-0.7823840648789238
29,5,1.9662799835378224,2.0084314541158834
29,6,0.11062283132545003,-1.6789047590400068
29,7,-0.17591699682873832,-0.17080383523764273
29,8,-0.13722051105914412,0.7876051663413762
29,9,-0.6667539738908355,-1.1946198473140963
29,10,0.26693143185467605,-2.2927446900588992
29,11,1.1634182904602643,-1.8996343312656152
29,12,0.48010940251204726,-0.7342511751434276
29,13,0.2717556106390467,-1.015720528589535
29,14,0.009260777787332808,-1.5430507868726206
29,15,-1.3226851921599165,-0.30910333999206674
30,1,1.374234002511887,1.1660620431725928
30,2,1.2537433760466845,0.07425676297663776
30,3,-0.4809314831454389,-0.8227564534873251
30,4,0.9655603116067042,1.4545352664520206
30,5,-1.634011461999357,-0.003663580275389776
30,6,0.22938553903634706,-0.4338458470571237
30,7,-1.838996283840412,-1.4483055370627314
30,8,-1.361235453107158,-0.2849185740164564
30,9,-0.511613454872031,-0.4590605937437953
30,10,-0.08182884170813348,0.5406802543016289
30,11,1.2415877624428933,1.2160788429740599
30,12,1.8241300238415707,-0.8400002633781852
30,13,1.8415697963689655,1.501021841157166
30,14,-1.92435623642169,-0.6517030301579964
30,15,-2.551672810890972,-1.6451710286778645
31,1,-2.1337493601723736,0.04319034698758412
31,2,-1.9890576511348168,0.8336670541208122
31,3,-4.614319023072891,-1.6822375151704647
31,4,-3.6144258631276585,-0.9327404592722659
31,5,-5.431744680319034,-0.7850622708304666
31,6,-4.720310432964743,-1.1343794974835661
31,7,-3.191399076650227,-0.6419069928757335
31,8,-3.2708785615869336,-0.9510025210254279
31,9,-3.918178259182875,0.2822930071981005
31,10,-2.4159126513343785,1.6008082761083129
31,11,-3.913890089073698,-1.3406240621016914
31,12,-2.4066065082332857,0.08690166186613348
31,13,-3.8334761098443586,-2.031100330979884
31,14,-2.3517898564076125,-2.0228698465595034
31,15,-2.3715575918547698,-0.7513538972516147
32,1,-3.751552844886288,-1.270022635793965
32,2,-2.8634130110542886,-0.8098386192732009
32,3,-3.5943306220890348,1.1493193546387368
32,4,-3.041822067708168,-0.32786490116054073
32,5,-2.504069293481252,-0.4441515314408502
32,6,-3.4400317022584845,-0.5488185060801449
32,7,-2.6943390970911443,-0.8967359151141394
32,8,-2.584282713804651,-0.3847236477395328
32,9,-1.4713301406914494,1.2515267812820505
32,10,-2.9715569471691117,-0.4498940874139862
32,11,-2.2536382824558707,-0.4235399554774519
32,12,-2.5564839326954214,-0.6366595471862501
32,13,-1.9066404407346356,-1.2280092628081638
32,14,-2.9402188396214206,-1.3064532660464356
32,15,-2.267102456447647,0.956033025751348
33,1,3.3715631456455397,-0.09822133155042798
33,2,2.946145336580889,-0.2592391935781905
33,3,3.8794566950872906,-0.8092329979807673
33,4,3.6633861056302246,-1.073883461010959
33,5,2.928351830455421,1.1487403430473222
33,6,4.71725233614806,0.617902955104949
33,7,5.092290795057045,-0.16220163153479084
33,8,4.086771175496543,0.3707198523675749
33,9,5.96431498436842,-0.19399418812564143
33,10,3.6980111571959604,0.15076503061831958
33,11,3.4927177619580396,-2.280946246993241
33,12,5.749688494261978,1.1292159425205741
33,13,5.373230762322723,0.22832781007860062
33,14,4.241826785084228,1.6302716049515176
33,15,4.600182608687053,0.5597005899139995
34,1,-0.0991182274717689,0.8213494801360958
34,2,0.028983390804495912,-0.38411351687364004
34,3,1.5787367815601754,3.9376121777052617
34,4,0.884702486983888,0.535751381120068
34,5,0.45466745719303214,-0.439632982853546
34,6,2.498577472345872,-1.4443280155977216
34,7,1.605617383881941,-0.9021624261059559
34,8,0.17272587908396786,-0.539082431056916
34,9,0.7996095059931245,-0.39139778540343106
34,10,1.8714329005634935,-0.11278276910624176
34,11,0.7973854073139864,-0.6765746604049657
34,12,1.6786608893072783,1.1216571162507225
34,13,1.2311523749293425,0.38939638375341995
34,14,0.4167697293448075,-0.9528913325984805
34,15,0.3599078227431346,0.40359889489247586
35,1,6.546566535922183,1.0349302840949186
35,2,5.521708288255507,0.3510366976779265
35,3,5.742840677435883,1.0055345034723355
35,4,3.012574135124728,-1.6227950513583844
35,5,2.3342546388005614,-0.49361264513773495
35,6,4.157817759476846,0.41151682008785817
35,7,4.138482084832349,0.5426390956997248
35,8,3.6680139439840094,-0.15259331140939006
35,9,2.887710651201822,0.47975171086999996
35,10,3.7413884274730678,0.5343921115841679
35,11,2.7514004754463093,0.7804968846570158
35,12,3.191859019735741,-1.1716982592756315
35,13,3.6014372105759116,-0.2383232987046288
35,14,4.178890695112779,-1.2974418417618196
35,15,3.3517777431927884,1.54265570577912
36,1,-0.1942862205706602,1.1074687800189162
36,2,-0.3060691255877275,-1.0888469034449357
36,3,-1.6968674446336733,0.5973194003623769
36,4,-0.3182632114302679,-1.224611602403497
36,5,0.41701617527472695,-1.2035196945170499
36,6,-0.1567125970135984,0.5193384160359238
36,7,0.632655282934545,0.047695058343177006
36,8,0.5510388193232583,-0.4226377047055683
36,9,-0.17718398959674042,-0.0603634829852858
36,10,0.6139684172521398,-0.28449153996118837
36,11,0.6254876282313857,-1.7703534671313899
36,12,0.2684139881658064,0.7630237896914903
36,13,0.4985354194312697,-0.6889075398745668
36,14,-0.03423634594505787,1.6865464187676502
36,15,0.10816254056150443,0.25498508415452703
37,1,-2.119672890967683,-0.43071915181021886
37,2,-4.317788814389585,-1.7542706479254078
37,3,-2.9128870486721925,-0.623012952656797
37,4,-2.0431918627026127,0.8829550604386222
37,5,-3.55231337277983,0.48383566304925274
37,6,-3.998744097659198,-0.7789522471877494
37,7,-3.0558011189069143,1.4367617061556688
37,8,-2.9388751341165134,-1.2795877795115087
37,9,-4.5721598060514745,0.5806497449401551
37,10,-5.673384010064665,-0.762023753760716
37,11,-5.72408648918897,-0.9150026797464903
37,12,-8.365433650173486,-0.8993827474107311
37,13,-6.987606417813842,1.088334320830636
37,14,-4.969950123292161,1.2490293540557147
37,15,-2.974254729577816,1.1231467212511568
38,1,-3.7600880812267046,-1.9277918818543776
38,2,-2.444988594151383,-1.320495272426238
38,3,-4.389750370068504,-0.44517109210654704
38,4,-2.734051382838877,1.1513498414691319
38,5,-3.4102302832253475,-0.8427998457631796
38,6,-2.5328856565410844,-0.006655062244961421
38,7,-2.5337578495623094,-1.3470446535253802
38,8,-4.12846765048995,-2.6074608177284935
38,9,-4.83927800497043,0.008486785556658915
38,10,-6.248335802416419,-2.0223954484528446
38,11,-4.385591879171154,0.917618577198174
38,12,-2.6079128736151116,-0.11089520437842824
38,13,-1.6823941817696229,-0.3549119573244784
38,14,-1.4972503671207222,1.1692426326458072
38,15,-2.6517047456246123,-0.8725832539049379
39,1,0.45738017995073366,-0.12343020722291029
39,2,1.0060905368874618,0.22651710654917884
39,3,2.217498490434716,1.1705191481426598
39,4,1.3602161485850561,-0.44506535574970413
39,5,-0.3299208245024885,-0.3068611507063004
39,6,0.7142902651608998,1.5853117948551358
39,7,0.19511238138356823,0.08562322566288548
39,8,1.0686421445342886,1.0806538026517423
39,9,0.5726920692863372,-1.2839666637197213
39,10,0.7495715887691253,0.3400217967077117
39,11,1.4475551281440153,-0.6923954697848718
39,12,1.3867460475461422,1.2945386167655024
39,13,0.6227481396009926,-1.081554232742808
39,14,1.2480432337023375,-0.24520732622687105
39,15,-0.015175561390374126,0.8656925523480647
40,1,2.568233949748114,0.10557192637366428
40,2,2.767279889220649,1.5600580002025017
40,3,2.349827142566925,0.8431529429842123
40,4,3.123339494021492,0.11253102485803841
40,5,3.9031952570924657,-1.088357406911968
40,6,1.7253767810051495,-0.6693721684611715
40,7,2.88828977837212,1.864074417509578
40,8,2.747641047652585,-0.709065529059129
40,9,1.1295707345965262,-2.125182324159166
40,10,1.4096269607308194,1.2748911833510614
40,11,0.9817977997528549,0.5257914810064066
40,12,0.4986331886223101,-0.4787860188972892
40,13,2.7444211984561386,0.8999050340183826
40,14,0.8968133948495693,-2.9754896126249077
40,15,1.414939597445775,-0.06233790835068571
41,1,2.41671089359874,1.2884722361228098
41,2,2.0267464609473382,-0.2151214664885551
41,3,1.428419801407733,-0.6922414914145564
41,4,1.7385364359171875,0.10455262648219221
41,5,1.7648876329128016,0.14894015985852394
41,6,1.7416759140936016,-0.7101101489995549
41,7,1.5077606400707368,-0.6066913711362693
41,8,2.68451774269886,0.9511437567972089
41,9,0.646179427212582,-0.5131955208275338
41,10,0.9259160282544285,-0.42074501456109104
41,11,-0.5300695561254019,-1.715314915142366
41,12,-1.9637756324958324,-1.819148102506472
41,13,-0.4262576807305924,2.1311979306749214
41,14,-1.3876892710685333,-0.9954901080365064
41,15,-0.490518222551905,0.2195905266722003
42,1,0.20096012897310445,-1.3152535291949254
42,2,0.2663306247560031,1.4311023222884567
42,3,1.1650912555732096,-0.1051630313915706
42,4,1.060009930112278,1.2059778127692422
42,5,0.7138159916460637,0.9269548806442796
42,6,2.926092715864671,-1.369497218463665
42,7,1.1512863335556776,0.013300204032621346
42,8,0.6173978758466953,-0.5098193028483236
42,9,-0.10945598617630531,-1.7716351737823215
