"model_name","variable","coefficient","std_error","statistic","p_value","sigma_v","sigma_u","sigma_v_sq","sigma_u_sq","gamma","lambda_param","log_likelihood","aic","bic","mean_te"
"sfa_truncated_normal","urban",0.0362211301583623,0.0187645055177099,1.93030027485546,0.0535696430227489,0.040281123087053,0.144780761343879,0.00162256887715432,0.0209614688553133,0.928154172589711,3.59425830881101,114.390821775519,-210.781643551038,-181.096787252105,0.77312167019166
"sfa_truncated_normal","sigmaSq",0.0225840377324676,0.00351506749106587,6.42492293245257,1.31936343207378e-10,0.040281123087053,0.144780761343879,0.00162256887715432,0.0209614688553133,0.928154172589711,3.59425830881101,114.390821775519,-210.781643551038,-181.096787252105,0.77312167019166
"sfa_truncated_normal","gamma",0.928154172589711,0.0830466884414924,11.1762936007209,5.32685269357235e-29,0.040281123087053,0.144780761343879,0.00162256887715432,0.0209614688553133,0.928154172589711,3.59425830881101,114.390821775519,-210.781643551038,-181.096787252105,0.77312167019166
"sfa_truncated_normal","mu",0.252865127417277,0.0458488266892381,5.51519298696974,3.48397438246927e-08,0.040281123087053,0.144780761343879,0.00162256887715432,0.0209614688553133,0.928154172589711,3.59425830881101,114.390821775519,-210.781643551038,-181.096787252105,0.77312167019166
"sfa_ricefarm_hn","(Intercept)",-1.0432437770419,0.257053236270438,-4.05847361495317,4.93945130266485e-05,0.165381416058226,0.459648578397362,0.027351012777424,0.211276815622716,0.885382132667441,2.77932423940265,-86.2026818103577,184.405363620715,207.449213564956,0.722976864376311
"sfa_ricefarm_hn","log(AREA)",0.355511813761293,0.0610127757362068,5.82684215677015,5.64859905498768e-09,0.165381416058226,0.459648578397362,0.027351012777424,0.211276815622716,0.885382132667441,2.77932423940265,-86.2026818103577,184.405363620715,207.449213564956,0.722976864376311
"sfa_ricefarm_hn","log(LABOR)",0.333298402318082,0.0634799472751799,5.25045178240718,1.51726618272543e-07,0.165381416058226,0.459648578397362,0.027351012777424,0.211276815622716,0.885382132667441,2.77932423940265,-86.2026818103577,184.405363620715,207.449213564956,0.722976864376311
"sfa_ricefarm_hn","log(NPK)",0.271277655491534,0.0353048918525575,7.68385459512128,1.54371871324239e-14,0.165381416058226,0.459648578397362,0.027351012777424,0.211276815622716,0.885382132667441,2.77932423940265,-86.2026818103577,184.405363620715,207.449213564956,0.722976864376311
"sfa_ricefarm_hn","sigmaSq",0.23862782840014,0.026019259226277,9.17119993020973,4.67782599690792e-20,0.165381416058226,0.459648578397362,0.027351012777424,0.211276815622716,0.885382132667441,2.77932423940265,-86.2026818103577,184.405363620715,207.449213564956,0.722976864376311
"sfa_ricefarm_hn","gamma",0.885382132667441,0.033675931901581,26.2912437064845,2.41504402943513e-152,0.165381416058226,0.459648578397362,0.027351012777424,0.211276815622716,0.885382132667441,2.77932423940265,-86.2026818103577,184.405363620715,207.449213564956,0.722976864376311
"pitt_lee","(Intercept)",1.48426772071372,0.031829998907326,46.6310955597331,0,0.0809661106151872,0.197812267660198,0.00655551106815074,0.03912969323687,0.856506911419672,2.44314894413483,949.566901161214,-1887.13380232243,-1857.68727064853,0.858205253608271
"pitt_lee","log_labor",0.249782181360404,0.00497903395528921,50.1667961302134,0,0.0809661106151872,0.197812267660198,0.00655551106815074,0.03912969323687,0.856506911419672,2.44314894413483,949.566901161214,-1887.13380232243,-1857.68727064853,0.858205253608271
"pitt_lee","log_capital",0.294624386109214,0.00549321250814778,53.6342596745008,0,0.0809661106151872,0.197812267660198,0.00655551106815074,0.03912969323687,0.856506911419672,2.44314894413483,949.566901161214,-1887.13380232243,-1857.68727064853,0.858205253608271
"pitt_lee","log_deposits",0.399085711591371,0.00269432383334778,148.120915033252,0,0.0809661106151872,0.197812267660198,0.00655551106815074,0.03912969323687,0.856506911419672,2.44314894413483,949.566901161214,-1887.13380232243,-1857.68727064853,0.858205253608271
"pitt_lee","sigmaSq",0.0456852043050207,0.00631104229250701,7.23893173070032,4.52232581769794e-13,0.0809661106151872,0.197812267660198,0.00655551106815074,0.03912969323687,0.856506911419672,2.44314894413483,949.566901161214,-1887.13380232243,-1857.68727064853,0.858205253608271
"pitt_lee","gamma",0.856506911419672,0.0205187598401925,41.7426256796442,0,0.0809661106151872,0.197812267660198,0.00655551106815074,0.03912969323687,0.856506911419672,2.44314894413483,949.566901161214,-1887.13380232243,-1857.68727064853,0.858205253608271
"bc92","(Intercept)",1.48412666121206,0.0302258225829787,49.1012827570764,0,0.0772784271698464,0.163917744261424,0.00597195530584525,0.0268690268837536,0.818155398904706,2.12113199329429,991.139400937365,-1968.27880187473,-1933.92451492185,0.858484597638157
"bc92","log_labor",0.248504931067093,0.00497541379413421,49.9465856206913,0,0.0772784271698464,0.163917744261424,0.00597195530584525,0.0268690268837536,0.818155398904706,2.12113199329429,991.139400937365,-1968.27880187473,-1933.92451492185,0.858484597638157
"bc92","log_capital",0.295601387908062,0.00525162671089349,56.2875855770354,0,0.0772784271698464,0.163917744261424,0.00597195530584525,0.0268690268837536,0.818155398904706,2.12113199329429,991.139400937365,-1968.27880187473,-1933.92451492185,0.858484597638157
"bc92","log_deposits",0.399132914245821,0.00260790242877156,153.047487452907,0,0.0772784271698464,0.163917744261424,0.00597195530584525,0.0268690268837536,0.818155398904706,2.12113199329429,991.139400937365,-1968.27880187473,-1933.92451492185,0.858484597638157
"bc92","sigmaSq",0.0328409821895988,0.00463766933765786,7.08135483548389,1.42751855477938e-12,0.0772784271698464,0.163917744261424,0.00597195530584525,0.0268690268837536,0.818155398904706,2.12113199329429,991.139400937365,-1968.27880187473,-1933.92451492185,0.858484597638157
"bc92","gamma",0.818155398904706,0.0267459852150009,30.5898396461325,1.67075258116702e-205,0.0772784271698464,0.163917744261424,0.00597195530584525,0.0268690268837536,0.818155398904706,2.12113199329429,991.139400937365,-1968.27880187473,-1933.92451492185,0.858484597638157
"bc92","time",0.0404011692406269,0.00461691775622467,8.75067986345583,2.12071199253479e-18,0.0772784271698464,0.163917744261424,0.00597195530584525,0.0268690268837536,0.818155398904706,2.12113199329429,991.139400937365,-1968.27880187473,-1933.92451492185,0.858484597638157
"bc95","(Intercept)",1.5702933217571,0.0470624251277683,33.3661794413263,4.24425823657862e-244,0.0621382634041534,0.0934181151585717,0.00386116377888395,0.00872694423978016,0.693268935001266,1.50339114807524,828.311418611517,-1636.62283722303,-1587.54528443321,0.810234771842953
"bc95","log_labor",0.248222888555034,0.00623726379732048,39.7967597044188,0,0.0621382634041534,0.0934181151585717,0.00386116377888395,0.00872694423978016,0.693268935001266,1.50339114807524,828.311418611517,-1636.62283722303,-1587.54528443321,0.810234771842953
"bc95","log_capital",0.29487770720163,0.00551747993861239,53.4442735601119,0,0.0621382634041534,0.0934181151585717,0.00386116377888395,0.00872694423978016,0.693268935001266,1.50339114807524,828.311418611517,-1636.62283722303,-1587.54528443321,0.810234771842953
"bc95","log_deposits",0.396544260058297,0.00389741093408089,101.745560518322,0,0.0621382634041534,0.0934181151585717,0.00386116377888395,0.00872694423978016,0.693268935001266,1.50339114807524,828.311418611517,-1636.62283722303,-1587.54528443321,0.810234771842953
"bc95","Z_(Intercept)",0.131788820971094,0.0681849867751586,1.93281288453821,0.0532592525291098,0.0621382634041534,0.0934181151585717,0.00386116377888395,0.00872694423978016,0.693268935001266,1.50339114807524,828.311418611517,-1636.62283722303,-1587.54528443321,0.810234771842953
"bc95","Z_log_assets",-0.00472240350203151,0.00646043275579642,-0.730973245994161,0.464795494670226,0.0621382634041534,0.0934181151585717,0.00386116377888395,0.00872694423978016,0.693268935001266,1.50339114807524,828.311418611517,-1636.62283722303,-1587.54528443321,0.810234771842953
"bc95","Z_public_ownership",0.187634347920909,0.0113766777409076,16.4928946915869,4.12695122694412e-61,0.0621382634041534,0.0934181151585717,0.00386116377888395,0.00872694423978016,0.693268935001266,1.50339114807524,828.311418611517,-1636.62283722303,-1587.54528443321,0.810234771842953
"bc95","Z_npl_ratio",0.0185811979376547,0.00357992555787674,5.19038668186028,2.09857807605731e-07,0.0621382634041534,0.0934181151585717,0.00386116377888395,0.00872694423978016,0.693268935001266,1.50339114807524,828.311418611517,-1636.62283722303,-1587.54528443321,0.810234771842953
"bc95","sigmaSq",0.0125881080186641,0.000879237729483052,14.3170698851439,1.71190178829266e-46,0.0621382634041534,0.0934181151585717,0.00386116377888395,0.00872694423978016,0.693268935001266,1.50339114807524,828.311418611517,-1636.62283722303,-1587.54528443321,0.810234771842953
"bc95","gamma",0.693268935001266,0.117750837245792,5.88759240458003,3.91862084976185e-09,0.0621382634041534,0.0934181151585717,0.00386116377888395,0.00872694423978016,0.693268935001266,1.50339114807524,828.311418611517,-1636.62283722303,-1587.54528443321,0.810234771842953
